course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username,diff_date,avg_views,base_date,excerpt_notes
354799,1742713,Introduction To Electrical And Computer Engineering,123,ESE,73511,139394,Westerfield,0,Westerfield,139394,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354799-ESE123/,64,Stony Brook University,1,Fall,1,2013,1742713,9123522,"ESE 123Pre-Laboratory 1Introduction:In the laboratory experiment, we will be drawing a current versus voltage plot todetermine the resistance of a device under test (DUT). Before we start to obtain data, weneed to know the maximum voltage and current",4/4/14 5:01,3,a904c6ca33f80a76c7bcbc29147320a22689b3fa,TRUE,FALSE,https://www.coursehero.com/file/9123522/Prelab-1/,Prelab 1,149,lab,Lab,Lab,1.00001E+14,AbuSaeid,3623,0.041126139,3/5/24 10:00,
354799,3500555,Introduction to Electrical and Computer Engineering,123,ESE,73511,779742,LiGeng,0,LiGeng,779742,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354799-ESE123/,64,Stony Brook University,3,Spring,1,2014,3500555,36574425,ESE123Midterm Exam 2solutionName:_Fall 2018ID Number: _Lab:Tues 9:55am | Tues 3:55pm | Wed 2:20pm | Thurs 8:20am | Thurs 11:25am | Thurs 3:55pmFor questions 1) through 4) consider the power transformer shown below with a secondary winding of 80tur,12/19/18 23:31,4,d35255c30f33f0a4dded58667e749fd21cce60e0,TRUE,FALSE,https://www.coursehero.com/file/36574425/midterm-2-solution1pdf/,midterm 2 solution(1).pdf,78,test_prep,Test,Test prep,1.00001E+14,thedmitri218,1903,0.040987914,3/5/24 10:00,
354799,4314363,Intro to Electrical Engineering,123,ESE,73511,139394,Westerfield,0,Westerfield,139394,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354799-ESE123/,64,Stony Brook University,1,Fall,1,2011,4314363,212579152,"ESE 123Laboratory 2Digital Mul meter (DMM)Series and Parallel Connec onsObjec ves:In this experiment we will: Learn to use the Keysight 34461A 6 Digit Mul meter to measure dc voltage,current, and resistance Perform Kirchho 's Voltage Law calcul",9/21/23 18:58,10,e24fcec49a19dc24ec834ebd7cb43b117fae913d,FALSE,FALSE,https://www.coursehero.com/file/212579152/Lab-2-dmmpdf/,Lab 2 (dmm).pdf,6,lab,,Lab,1.00001E+14,ColonelFieldKoala42,166,0.036144578,3/5/24 10:00,
354799,1563906,Introduction to Electrical and Computer Engineering,123,ESE,73511,353372,westerfeld,0,westerfeld,353372,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354799-ESE123/,64,Stony Brook University,3,Spring,1,2013,1563906,7516980,"ESE 123Pre-Laboratory 1Fall 2012Introduction:In the laboratory experiment, we will be drawing a current versus voltage plot todetermine the resistance of a device under test (DUT). Before we start to obtain data, weneed to know the maximum voltage a",2/11/13 22:32,3,0e02f7880ab8ff0fb529ea714fd3f9c83dd38a6d,TRUE,FALSE,https://www.coursehero.com/file/7516980/ESE-prelab-1/,ESE prelab 1,139,notes,Lab,Notes,1.00001E+14,KidHackerMonkey7486,4040,0.034405941,3/5/24 10:00,
354799,4453143,Introduction to Electrical and Computer Engineering,123,ESE,73511,779614,DavidWesterfeld,0,DavidWesterfeld,779614,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354799-ESE123/,64,Stony Brook University,3,Spring,1,2015,4453143,11046361,"ESE123	 Written	 report	 Fall	 2012	 ESE	 123	 Laboratory	 Report	 	 Report	 writing	 is	 the	 bane	 of	 working	 engineers	 everywhere.	 Nobody	 likes	 it,	 and	 it	 is	 always	 taking	 time	 from	 the	 real	 work.	 Nevertheless,	 the	 end	 product",3/26/15 12:30,3,50cf83c8bd32c0d8b959b43fddd6562cb3c56840,FALSE,FALSE,https://www.coursehero.com/file/11046361/Lab-Report-Example/,Lab Report Example,111,notes,Assignment,Notes,1.00001E+14,mbagels,3267,0.033976125,3/5/24 10:00,
354799,32791344,Intro to Electrical Engineering,123,ESE,73511,139394,Westerfield,0,Westerfield,139394,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354799-ESE123/,64,Stony Brook University,1,Fall,1,2023,32791344,219997778,"12/1/23, 1:45 PMArticle Rewriter ToolSakura made her acting presentation in the film Ano Hito Ano Greetings in 2011.[7] That year, she joined theJapanese icon bunch HKT48 as an original student. She was elevated to a full individual from HKT48 Group H",12/1/23 12:45,1,879110254c1f889f277f217bfb08b3e39ef52872,FALSE,FALSE,https://www.coursehero.com/file/219997778/Le-serrafimpdf/,Le serrafim.pdf,3,,,,1.00001E+14,DukeJaguarMaster1013,95,0.031578947,3/5/24 10:00,
354799,3500555,Introduction to Electrical and Computer Engineering,123,ESE,73511,779742,LiGeng,0,LiGeng,779742,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354799-ESE123/,64,Stony Brook University,3,Spring,1,2014,3500555,178379905,Midterm Exam 2Name:_Fall 2022ID Number: _Lab:Tues 9:45am | Tues 4:45pm | Wed 2:40pm | Thurs 8:00am | Thurs 11:30am | Thurs 4:45pmShow your work. Don't forget units.1) What is on the horizontal axis if you do a .AC analysis?A) TimeB) Voltage,11/15/22 19:21,6,53bbe652c7d645114529488408ac7d08befba16c,TRUE,FALSE,https://www.coursehero.com/file/178379905/midterm-2-practicepdf/,midterm 2 practice.pdf,15,,Test,,1.00001E+14,BrigadierWalrus2727,476,0.031512605,3/5/24 10:00,
354799,1563906,Introduction to Electrical and Computer Engineering,123,ESE,73511,353372,westerfeld,0,westerfeld,353372,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354799-ESE123/,64,Stony Brook University,3,Spring,1,2013,1563906,7516981,"ESE123Prelab 2Fall 2012Prelab: Figures 1, 2, and 3 are examples of schematic diagrams; line drawings thatindicate the topology of a circuit using abstract symbols. There are several differentschematic symbols for constant voltage sources, we use eith",2/11/13 22:32,4,937513a04ed205d76b2c4d9777551dcf86d1c4fc,FALSE,FALSE,https://www.coursehero.com/file/7516981/ESE-prelab-2/,ESE prelab 2,127,notes,Notes,Notes,1.00001E+14,KidHackerMonkey7486,4040,0.031435644,3/5/24 10:00,
354799,1742713,Introduction To Electrical And Computer Engineering,123,ESE,73511,139394,Westerfield,0,Westerfield,139394,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354799-ESE123/,64,Stony Brook University,1,Fall,1,2013,1742713,9123519,ESE123Prelab 3Prelab: Find I and V as marked in the figures below. Please show your work.1)IR11kV13Vdc+V-R22k0Figure 1V = _I = _1ESE123Prelab 32)R41kR5IR62k1kR71kV45Vdc+V-R81kR95000Figure 2V = _I = _2ESE123Pre,4/4/14 5:01,4,32f0645a4dcbd92ac247cd0f8ab08ad886d442d7,FALSE,FALSE,https://www.coursehero.com/file/9123519/Prelab-3/,Prelab 3,113,lab,Assignment,Lab,1.00001E+14,AbuSaeid,3623,0.031189622,3/5/24 10:00,
354799,1742713,Introduction To Electrical And Computer Engineering,123,ESE,73511,139394,Westerfield,0,Westerfield,139394,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354799-ESE123/,64,Stony Brook University,1,Fall,1,2013,1742713,9123517,"ESE123Prelab 4PSPICE simulation in the time domainThus far, we have used the operating point and dc sweep analyses in PSPICE. In thissection we will learn about the PSPICE transient simulation. The transient (or TRAN)simulation produces a graph showi",4/4/14 5:01,4,9437605c8e7a9fb68e29c138f38c1a89101a3165,TRUE,FALSE,https://www.coursehero.com/file/9123517/Prelab-4/,Prelab 4,111,lab,Notes,Lab,1.00001E+14,AbuSaeid,3623,0.030637593,3/5/24 10:00,
354799,4348884,Introduction to Electrical and Computer Engineering,123,ESE,73511,779614,DavidWesterfeld,0,DavidWesterfeld,779614,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354799-ESE123/,64,Stony Brook University,1,Fall,1,2014,4348884,10798129,"ESE123Midterm Exam 2Spring 2014Name:_ Lab Day: _ ID Number: _Show your workDont forget unitsTransformers can be designed for many different applications. A specialized transformer for neonsignage may have an input voltage of 120 V, an open circuit ",2/20/15 19:19,4,fc509e6f1cdf306e250a18f3ff03af3293b27acc,TRUE,FALSE,https://www.coursehero.com/file/10798129/midterm2/,midterm2,100,test_prep,Test,Test prep,1.00001E+14,MagistrateComputerHyena3073,3301,0.03029385,3/5/24 10:00,
354799,1742713,Introduction To Electrical And Computer Engineering,123,ESE,73511,139394,Westerfield,0,Westerfield,139394,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354799-ESE123/,64,Stony Brook University,1,Fall,1,2013,1742713,9123521,"ESE123Prelab 2Prelab: Figures 1, 2, and 3 are examples of schematic diagrams; line drawings thatindicate the topology of a circuit using abstract symbols. There are several differentschematic symbols for constant voltage sources, we use either the bat",4/4/14 5:01,4,325f6f2402858253272076f9f3447156e01d5e90,FALSE,FALSE,https://www.coursehero.com/file/9123521/Prelab-2/,Prelab 2,99,lab,Notes,Lab,1.00001E+14,AbuSaeid,3623,0.027325421,3/5/24 10:00,
354799,3500555,Introduction to Electrical and Computer Engineering,123,ESE,73511,779742,LiGeng,0,LiGeng,779742,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354799-ESE123/,64,Stony Brook University,3,Spring,1,2014,3500555,168156431,,9/23/22 17:25,6,cb5ffc25b6e2eefc3b8a900a24579b61fe1f80f5,FALSE,FALSE,https://www.coursehero.com/file/168156431/final-exam-practice-solutionpdf/,final exam practice solution.pdf,14,,Other,,1.00001E+14,ColonelAlpaca2599,529,0.026465028,3/5/24 10:00,
354799,3500555,Introduction to Electrical and Computer Engineering,123,ESE,73511,779742,LiGeng,0,LiGeng,779742,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354799-ESE123/,64,Stony Brook University,3,Spring,1,2014,3500555,36574593,"ESE123	Midterm	Exam	2	Name:_		SolutionFall	2017	ID	Number:	_	Lab:Tues	9:55am	|	Tues	3:55pm	|	Wed	2:20pm	|	Thurs	8:20am	|	Thurs	11:25am	|	Thurs	3:55pm		Show	your	work.	Dont	forget	units.	A	large	power	transformer	driving	a	resistive	load	at	its	r",12/19/18 23:47,5,5e8e7a5392927b08897e2de36fa3bef655dd4e64,TRUE,FALSE,https://www.coursehero.com/file/36574593/ESE-123-Practice-Midterm-3-Solutionspdf/,ESE 123 - Practice Midterm 3 Solutions.pdf,49,test_prep,Lab,Test prep,1.00001E+14,thedmitri218,1903,0.025748818,3/5/24 10:00,
354799,3500555,Introduction to Electrical and Computer Engineering,123,ESE,73511,779742,LiGeng,0,LiGeng,779742,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354799-ESE123/,64,Stony Brook University,3,Spring,1,2014,3500555,29864437,ESE 123 Laboratory Report:Digital Clock Complete (Lab 11)By:Professor David WesterfeldESE123.L03Project OverviewThe objective of this project was to build a working digital clock that used the frequency of theinput AC voltage to keep time and that ,4/4/18 8:55,7,8cba3d39e045c5f34d99e9a27a99385a025653d3,FALSE,FALSE,https://www.coursehero.com/file/29864437/Alex-Chen-ESE123-LabReport11docx/,Alex_Chen_ESE123_LabReport11.docx,55,lab,Lab,Lab,1.00001E+14,ProfessorMonkeyPerson770,2162,0.025439408,3/5/24 10:00,
354799,26909292,Introduction to Electrical and Computer Engineering,123,ESE,73511,779742,LiGeng,0,LiGeng,779742,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354799-ESE123/,64,Stony Brook University,1,Fall,1,2022,26909292,183811232,"ESE 123Laboratory 10StopwatchParts list:Quantity ReferenceValueDescription1XTAL132768 HzCRYSTAL 32.7680KHZ 12.5PF TH2C4, C510 pFCAP CER 10PF 50V C0G/NP0 RADIALObjec ves:In this experiment we will:Build a quartz oscillator circuitImpl",12/12/22 15:19,10,05e686ace0f832e38191d67bdc42b7150bb778bf,FALSE,FALSE,https://www.coursehero.com/file/183811232/Lab-10-clockpdf/,Lab 10 (clock).pdf,11,,Lab,,1.00001E+14,BrigadierWalrus2727,449,0.024498886,3/5/24 10:00,
354799,9962587,Intro to Electrical Engineering,123,ESE,73511,139394,Westerfield,0,Westerfield,139394,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354799-ESE123/,64,Stony Brook University,3,Spring,1,2018,9962587,178378795,"ESE 123Laboratory 2Digital Mul meter (DMM)Series and Parallel Connec onsObjec ves:In this experiment we will: Learn to use the Agilent 34401A 6 Digit Mul meter to measure dc voltage,current, and resistance Perform Kirchho 's Voltage Law calcula",11/15/22 19:22,10,b370b5c7151149e514ae677ad0796e5e3483c613,FALSE,FALSE,https://www.coursehero.com/file/178378795/Lab-2pdf/,Lab 2.pdf,11,,Lab,,1.00001E+14,BrigadierWalrus2727,476,0.023109244,3/5/24 10:00,
354799,4348884,Introduction to Electrical and Computer Engineering,123,ESE,73511,779614,DavidWesterfeld,0,DavidWesterfeld,779614,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354799-ESE123/,64,Stony Brook University,1,Fall,1,2014,4348884,10798126,"ESE l 23 Midterm Exam 2 Spring 20149Name: L L T'/ w,"" Lab Day: ID Number:Show your work Dont forget units Transformers can be designed for many different applications. A specialized transformer for neonsignage may have an input voltage of 120 V, an ",2/20/15 19:19,4,0d0e75107ab3246eb784bd7739aff71fbd8026f0,FALSE,FALSE,https://www.coursehero.com/file/10798126/midterm-2-solution/,midterm 2 solution,73,test_prep,Other,Test prep,1.00001E+14,MagistrateComputerHyena3073,3301,0.022114511,3/5/24 10:00,
354799,3500555,Introduction to Electrical and Computer Engineering,123,ESE,73511,779742,LiGeng,0,LiGeng,779742,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354799-ESE123/,64,Stony Brook University,3,Spring,1,2014,3500555,36595283,,12/19/18 23:47,6,20212a07f303acd89751443005b95452b6673518,FALSE,FALSE,https://www.coursehero.com/file/36595283/ESE-123-Practice-Final-SOLUTIONSpdf/,ESE 123 - Practice Final SOLUTIONS.pdf,41,test_prep,Other,Test prep,1.00001E+14,thedmitri218,1903,0.021544929,3/5/24 10:00,
354799,1742713,Introduction To Electrical And Computer Engineering,123,ESE,73511,139394,Westerfield,0,Westerfield,139394,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354799-ESE123/,64,Stony Brook University,1,Fall,1,2013,1742713,9064885,ESE 123Laboratory 5Transformer &amp; OscilloscopeObjectives:In this experiment we will:Experiment with the wall mount transformer used in out projectLearn a little bit more about the DSO-X 3012A oscilloscopeWires and tools:The type of wire connecting ,3/24/14 22:10,8,0aad835e144b30c31cbcd064a357fe9d3edc7500,FALSE,FALSE,https://www.coursehero.com/file/9064885/Lab-5/,Lab 5,78,lab,Lab,Lab,1.00001E+14,DeanResolveFly3480,3634,0.021463952,3/5/24 10:00,
354799,32791344,Intro to Electrical Engineering,123,ESE,73511,139394,Westerfield,0,Westerfield,139394,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354799-ESE123/,64,Stony Brook University,1,Fall,1,2023,32791344,219996862,"12/1/23, 1:16 PMArticle Rewriter ToolAlbert Einstein (/anstan/EYEN-styne;[4] German: [ albt antan] ; 14 Walk 1879 - 18 April 1955) wasa German-conceived hypothetical physicist who is generally held to be one of the best and most persuasive",12/1/23 12:17,1,323aaafee03f6b5ba668ccc4bbec3d49796e98b9,FALSE,FALSE,https://www.coursehero.com/file/219996862/einsteinpdf/,einstein.pdf,2,,,,1.00001E+14,DukeJaguarMaster1013,95,0.021052632,3/5/24 10:00,
354799,32791344,Intro to Electrical Engineering,123,ESE,73511,139394,Westerfield,0,Westerfield,139394,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354799-ESE123/,64,Stony Brook University,1,Fall,1,2023,32791344,219996801,"12/1/23, 1:24 PMArticle Rewriter ToolJin (whose complete name is Kim Seokjin) was brought into the world on Dec. 4, 1992, in Gwacheon, SouthKorea. He is the most established individual from the gathering and the primary part to start obligatory militar",12/1/23 12:24,1,5cb1bcaf0a54f0db6bff114f5b753a5e50f743f5,FALSE,FALSE,https://www.coursehero.com/file/219996801/Jinpdf/,Jin.pdf,2,,,,1.00001E+14,DukeJaguarMaster1013,95,0.021052632,3/5/24 10:00,
354799,3500555,Introduction to Electrical and Computer Engineering,123,ESE,73511,779742,LiGeng,0,LiGeng,779742,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354799-ESE123/,64,Stony Brook University,3,Spring,1,2014,3500555,30659144,"Name:_	Fall	2017	ID	Number:_		Show	your	work,	dont	forget	units.		1.The	voltage	displayed	by	a	function	generator	is	sometimes	very	different	from	what	you	measure.	Why	is	this?	a) the	function	generator	is	poorly	calibrated	b) the	actual	voltage",5/2/18 10:10,8,ad41b0061e6ebcb55390c67b7c9a1cb694e2f91e,TRUE,FALSE,https://www.coursehero.com/file/30659144/final-exam-rev1-solution1pdf/,final exam rev1 solution(1).pdf,44,test_prep,Assignment,Test prep,1.00001E+14,AgentDiscovery270,2134,0.020618557,3/5/24 10:00,
354799,3500555,Introduction to Electrical and Computer Engineering,123,ESE,73511,779742,LiGeng,0,LiGeng,779742,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354799-ESE123/,64,Stony Brook University,3,Spring,1,2014,3500555,22752237,"ESE123	Midterm	Exam	2	Fall	2016	Name:_	 	ID	Number:	_	Lab:Tues	9:55am	|	Tues	3:55pm	|	Wed	2:20pm	|	Thurs	8:20am	|	Thurs	11:25am	|	Thurs	3:55pm		Show	your	work.	Dont	forget	units.	A	large	single	phase	industrial	transformer	rated	for	1.5	MW	output	",5/10/17 17:16,4,4b677f6bdad26874b108f4f770a1652bee2aca06,TRUE,FALSE,https://www.coursehero.com/file/22752237/ESE-123-MT-2-SOL/,ESE 123 MT 2 SOL,50,test_prep,Lab,Test prep,1.00001E+14,simbacharles97,2491,0.02007226,3/5/24 10:00,
354799,3500555,Introduction to Electrical and Computer Engineering,123,ESE,73511,779742,LiGeng,0,LiGeng,779742,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/354799-ESE123/,64,Stony Brook University,3,Spring,1,2014,3500555,36574575,"ESE123Prelab 10Overview:In this prelab, you will become familiar with the circuitry of lab 10 and learn some Cstatements that we will use in the lab.LED driver:Your clock has six discrete LEDs to display the seconds in binary. There are 60 secondsi",12/19/18 23:44,10,aa92f4795072fb83cc5243b2f3cd1bcd077e4b1c,FALSE,FALSE,https://www.coursehero.com/file/36574575/ESE-123-Lab-10-Prelabpdf/,ESE 123 Lab 10 - Prelab.pdf,38,lab,Lab,Lab,1.00001E+14,thedmitri218,1903,0.019968471,3/5/24 10:00,
