course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username,diff_date,avg_views,base_date,excerpt_notes
334463,3500432,Electromagnetics and Transmission Line Theory,319,ESE,73511,779702,JayantParekh,0,JayantParekh,779702,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,3,Spring,1,2014,3500432,76398401,,12/15/20 20:15,4,6985bd7a7cc1f2bd2484a3d4d3cefad58fbfb633,FALSE,FALSE,https://www.coursehero.com/file/76398401/071720-Final-Exampdf/,071720-Final-Exam.pdf,43,,Other,,1.00001E+14,HighnessLeopardMaster647,1176,0.036564626,3/5/24 10:00,
334463,3500432,Electromagnetics and Transmission Line Theory,319,ESE,73511,779702,JayantParekh,0,JayantParekh,779702,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,3,Spring,1,2014,3500432,17732125,ELECTROSTATICSPROBLEM 1:a) Sketch the electric field and scalar potential contours for i) a monopole and ii) a dipole.b) Sketch the how a uniform electric field is perturbed by the presence ofi. a conducting slabii. a conducting sphereiii. a dielect,11/13/16 20:41,6,05601973d770a3a547d2996963276a4a87ce457d,TRUE,FALSE,https://www.coursehero.com/file/17732125/electrostatics-problems/,electrostatics problems,97,,Assignment,,1.00001E+14,pz159951,2669,0.0363432,3/5/24 10:00,
334463,1179421,Electromagnetics and Transmission Line Theory,319,ESE,73511,125665,DHADWAL,0,DHADWAL,125665,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,1,Fall,1,2010,1179421,5799559,PRACTICE PROBLEMS FOR TEST2 PROBLEM 1: a) Sketch the electric field and scalar potential contours for i) a monopole and ii) a dipole. b) Sketch the how a uniform electric field is perturbed by the presence of i. a conducting slab ii. a conducting sphere i,2/24/10 9:51,3,41fef21221d93be634c4da1a399da46bf58748c5,FALSE,FALSE,https://www.coursehero.com/file/5799559/Practice-Test-2/,Practice Test 2,174,notes,Assignment,Notes,573530710,JY0913,5123,0.033964474,3/5/24 10:00,
334463,1179421,Electromagnetics and Transmission Line Theory,319,ESE,73511,125665,DHADWAL,0,DHADWAL,125665,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,1,Fall,1,2010,1179421,6177818,,3/16/11 17:42,6,0a3510df497deede1ca1289af5a2443308eadbb0,FALSE,FALSE,https://www.coursehero.com/file/6177818/EXAM-2/,EXAM 2,150,notes,Test,Notes,1.00001E+14,SuperHumanRockDuck8878,4738,0.031658928,3/5/24 10:00,
334463,1949049,Electromagnetics and Transmission Line Theory,319,ESE,73511,125665,DHADWAL,0,DHADWAL,125665,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,4,Summer,1,2013,1949049,9173393,,4/9/14 14:11,7,41393f701e3444d42715db2a01efc591d8559d70,FALSE,FALSE,https://www.coursehero.com/file/9173393/071913-gauss-law-and-application-to-charge-distribution-with-high-symmetry/,071913  gauss law and application to charge distribution with high symmetry,114,notes,Other,Notes,1.00001E+14,MatthewP37,3618,0.031509121,3/5/24 10:00,
334463,1179421,Electromagnetics and Transmission Line Theory,319,ESE,73511,125665,DHADWAL,0,DHADWAL,125665,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,1,Fall,1,2010,1179421,5799557,Practice Final PROBLEM 1: a) State the conditions necessary for radiation of EM waves. b) Show that positive charges moving at constant velocity do not produce a radiating EM waves. c) What is the nature of the EM wave field in part (b)? PROBLEM 2: Consid,2/24/10 9:51,1,00f0f8ea6aa3e5a0379dbad8ebca8583593bf520,FALSE,FALSE,https://www.coursehero.com/file/5799557/Practice-Final/,Practice Final,157,notes,Assignment,Notes,573530710,JY0913,5123,0.030646106,3/5/24 10:00,
334463,3500432,Electromagnetics and Transmission Line Theory,319,ESE,73511,779702,JayantParekh,0,JayantParekh,779702,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,3,Spring,1,2014,3500432,32167035,"PROBLEM 1:Two isolated and identical conducting wires are wound on the same cylindrical magnetic core with 1152,to form two separate solenoids. One solenoid has three times as many turns as the other. Determine theself and mutual inductances of the sol",7/21/18 14:49,7,f0dea39649b94e3e3e46d22434237a8baa32ab41,FALSE,FALSE,https://www.coursehero.com/file/32167035/practice-final-sols1pdf/,practice final sols(1).pdf,61,test_prep,Assignment,Test prep,1.00001E+14,svdhawdvd,2054,0.02969815,3/5/24 10:00,
334463,3500432,Electromagnetics and Transmission Line Theory,319,ESE,73511,779702,JayantParekh,0,JayantParekh,779702,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,3,Spring,1,2014,3500432,29699953,ESE 319EXAM 2 SUMMER 2017lI    [1] A 1009 lossless air transmission line of length 360.67m is driven by a steady-state sinusoidalvoltage source of frequency 300MHz. The transmission line is terminated in a load of impedanceZL = 30-j30 (2. Using a,3/28/18 13:43,5,c1b538b358641ca7d32847f33ab885ea25a2144b,FALSE,FALSE,https://www.coursehero.com/file/29699953/070417-Exam-2-with-solutionpdf/,070417 Exam 2 with solution.pdf,63,test_prep,Other,Test prep,1.00001E+14,oumar.datt,2169,0.029045643,3/5/24 10:00,
334463,3500432,Electromagnetics and Transmission Line Theory,319,ESE,73511,779702,JayantParekh,0,JayantParekh,779702,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,3,Spring,1,2014,3500432,84645467,,3/16/21 21:12,3,f193c0f4bd1990a895d29f9c6761ba2025ab1b9a,FALSE,FALSE,https://www.coursehero.com/file/84645467/100120-Midterm-Exampdf/,100120 Midterm Exam.pdf,31,,Other,,1.00001E+14,neooen,1085,0.028571429,3/5/24 10:00,
334463,5936398,Electromagnetics and Transmission Line Theory,319,ESE,73511,779702,JayantParekh,0,JayantParekh,779702,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,1,Fall,0,2016,5936398,121354974,,12/6/21 17:03,10,209aa1a6f40206c3d3be01880007daef043239cf,FALSE,FALSE,https://www.coursehero.com/file/121354974/112621-Term-Exam-2A-with-solution-pdf/,112621 Term Exam 2A with solution  .pdf,23,,Other,,1.00001E+14,fapsterstark,820,0.02804878,3/5/24 10:00,
334463,3500432,Electromagnetics and Transmission Line Theory,319,ESE,73511,779702,JayantParekh,0,JayantParekh,779702,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,3,Spring,1,2014,3500432,23647760,"Homework 1[1]The general instantaneous expression for an idealized uniform plane waterwave propagating in the +x direction ish(x,t) = A cos(t kx + 0), mwhere h represents the height of water particles at the water surface above anunpurturbed or quie",6/19/17 10:09,2,555a6e19f879bb7c7ba2d2ce858087cc1fef2e43,TRUE,FALSE,https://www.coursehero.com/file/23647760/060217-Homework-1/,060217 Homework 1,68,homework,Assignment,Homework Help,1.00001E+14,LiTingZ,2451,0.027743778,3/5/24 10:00,
334463,28238251,Electromagnetics and Transmission Line Theory,319,ESE,73511,779702,JayantParekh,0,JayantParekh,779702,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,3,Spring,1,2023,28238251,35307463,,11/7/18 20:40,6,b84d4ef34a6c89794601c76dfda823baab0a0d25,FALSE,FALSE,https://www.coursehero.com/file/35307463/101718-Exam-1B-with-solutionpdf/,101718 Exam 1B with solution.pdf,52,test_prep,Other,Test prep,1.00001E+14,jialechen,1945,0.026735219,3/5/24 10:00,
334463,11551002,Electromagnetics and Transmission Line Theory,319,ESE,73511,779702,JayantParekh,0,JayantParekh,779702,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,3,Spring,0,2019,11551002,46918190,v,9/23/19 12:49,2,e8f6f7fb3f788bdd310aeb5365c49211d4c89bb4,FALSE,FALSE,https://www.coursehero.com/file/46918190/Midterm-1-cheat-sheetdocx/,Midterm 1 cheat sheet.docx,42,test_prep,Other,Test prep,1.00001E+14,holacomoestasvikas,1625,0.025846154,3/5/24 10:00,
334463,3500432,Electromagnetics and Transmission Line Theory,319,ESE,73511,779702,JayantParekh,0,JayantParekh,779702,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,3,Spring,1,2014,3500432,35190432,,11/3/18 18:48,9,c1cbe6e89a5533fa9d32d8d149f7f9d92fecf790,FALSE,FALSE,https://www.coursehero.com/file/35190432/Exam-1-with-solutionpdf/,Exam 1 with solution.pdf,49,test_prep,Other,Test prep,1.00001E+14,muhammedmehdi,1949,0.025141098,3/5/24 10:00,
334463,1179421,Electromagnetics and Transmission Line Theory,319,ESE,73511,125665,DHADWAL,0,DHADWAL,125665,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,1,Fall,1,2010,1179421,5799567,,2/24/10 9:51,7,b8632996d3502942c8f7325a8fe8eeac0ee6117d,FALSE,FALSE,https://www.coursehero.com/file/5799567/Test-2/,Test 2,127,notes,Assignment,Notes,573530710,JY0913,5123,0.024790162,3/5/24 10:00,
334463,3500432,Electromagnetics and Transmission Line Theory,319,ESE,73511,779702,JayantParekh,0,JayantParekh,779702,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,3,Spring,1,2014,3500432,84645495,,3/16/21 21:12,7,358a828a6b529944bd2fccc41f6e9ea9d98c13ee,FALSE,FALSE,https://www.coursehero.com/file/84645495/121720-Final-Exam-in-pdf-pdf/,121720 Final Exam in pdf .pdf,26,,Other,,1.00001E+14,neooen,1085,0.023963134,3/5/24 10:00,
334463,5936398,Electromagnetics and Transmission Line Theory,319,ESE,73511,779702,JayantParekh,0,JayantParekh,779702,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,1,Fall,0,2016,5936398,121353438,,12/6/21 17:03,10,8bffbb8737316e558932a9912fde3c1d16a6bda2,FALSE,FALSE,https://www.coursehero.com/file/121353438/112621-Term-Exam-2B-with-solution-pdf/,112621 Term Exam 2B with solution  .pdf,19,,Other,,1.00001E+14,fapsterstark,820,0.023170732,3/5/24 10:00,
334463,3500432,Electromagnetics and Transmission Line Theory,319,ESE,73511,779702,JayantParekh,0,JayantParekh,779702,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,3,Spring,1,2014,3500432,32167887,Problem 6.2 The loop in Fig. P6.2 is in the xy plane and B = z B0 sin t with B0positive. What is the direction of I ( or ) at:(a) t = 0(b) t = /4(c) t = /2zRyVemfIxFigure P6.2: Loop of Problem 6.2.Solution: I = Vemf /R. Since the single-turn l,7/21/18 14:49,7,976c99f2235c4b382089a4b9b50c3d1bcf1a4bed,TRUE,FALSE,https://www.coursehero.com/file/32167887/HW-9-solspdf/,HW #9_sols.pdf,42,,Assignment,,1.00001E+14,svdhawdvd,2054,0.020447907,3/5/24 10:00,
334463,1179421,Electromagnetics and Transmission Line Theory,319,ESE,73511,125665,DHADWAL,0,DHADWAL,125665,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,1,Fall,1,2010,1179421,6177831,,3/16/11 17:42,1,61f328af7d85bc33345e349bf6ce7719e4179296,FALSE,FALSE,https://www.coursehero.com/file/6177831/ESE319-HW4/,ESE319 HW4,92,notes,Other,Notes,1.00001E+14,SuperHumanRockDuck8878,4738,0.019417476,3/5/24 10:00,
334463,3500432,Electromagnetics and Transmission Line Theory,319,ESE,73511,779702,JayantParekh,0,JayantParekh,779702,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,3,Spring,1,2014,3500432,32167897,"Problem 4.2 Find the total charge contained in a cylindrical volume defined byr 2 m and 0 z 3 m if v = 20rz (mC/m3 ).Solution: For the cylinder shown in Fig. P4.2, application of Eq. (4.5) givesQ==Z 3 Z 2 Z 2z=0 =0 r=0 210 3 2 3r z20rz r dr d d",7/21/18 14:49,28,e443b7e8537d4f7f2b9f166f1472af350105eb74,TRUE,FALSE,https://www.coursehero.com/file/32167897/HW-WK7-solspdf/,HW_WK#7 sols.pdf,39,,Assignment,,1.00001E+14,svdhawdvd,2054,0.018987342,3/5/24 10:00,
334463,3500432,Electromagnetics and Transmission Line Theory,319,ESE,73511,779702,JayantParekh,0,JayantParekh,779702,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,3,Spring,1,2014,3500432,23647721,"Homework 3[1]A UPEMW propagating in an infinite lossless dielectric medium has thefollowing instantaneous expression for its magnetic field component:H(r,t) = -iy 2 sin(6 x 108t - 20z + 300), A/m.Find:i)the frequency f of the wave in Hzii)the wav",6/19/17 10:09,1,23996ba7672289b008ca4394479cfef7a49cc86a,FALSE,FALSE,https://www.coursehero.com/file/23647721/060917-Homework-3/,060917 Homework 3,46,homework,Assignment,Homework Help,1.00001E+14,LiTingZ,2451,0.01876785,3/5/24 10:00,
334463,1179421,Electromagnetics and Transmission Line Theory,319,ESE,73511,125665,DHADWAL,0,DHADWAL,125665,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,1,Fall,1,2010,1179421,6177827,,3/16/11 17:42,5,769a963ad9acbea3309e15362e0f5f50b5da1f52,FALSE,FALSE,https://www.coursehero.com/file/6177827/ESE319-SAMPLE-PROBLEM-SET-3/,ESE319 SAMPLE PROBLEM SET 3,88,notes,Other,Notes,1.00001E+14,SuperHumanRockDuck8878,4738,0.018573238,3/5/24 10:00,
334463,28238251,Electromagnetics and Transmission Line Theory,319,ESE,73511,779702,JayantParekh,0,JayantParekh,779702,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,3,Spring,1,2023,28238251,192370434,,2/21/23 20:56,10,84f4f42cad16e91aed48e41fcc465c0d48d59516,FALSE,FALSE,https://www.coursehero.com/file/192370434/solhw12pdf/,solhw12.pdf,7,,,,1.00001E+14,hhlee234,378,0.018518519,3/5/24 10:00,
334463,3500432,Electromagnetics and Transmission Line Theory,319,ESE,73511,779702,JayantParekh,0,JayantParekh,779702,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,3,Spring,1,2014,3500432,17732285,"Problem 2.1 A transmission line of length l connects a load to a sinusoidal voltagesource with an oscillation frequency f . Assuming the velocity of wave propagationon the line is c, for which of the following situations is it reasonable to ignore thep",11/13/16 20:41,54,0b4ed06578bb79a0f673fc37ce4aa9a21db2d2fc,TRUE,FALSE,https://www.coursehero.com/file/17732285/HW-C2-sol/,HW-C2_sol,49,,Assignment,,1.00001E+14,pz159951,2669,0.018358936,3/5/24 10:00,
334463,3500432,Electromagnetics and Transmission Line Theory,319,ESE,73511,779702,JayantParekh,0,JayantParekh,779702,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,3,Spring,1,2014,3500432,17732194,"MAGNETOSTATICSPROBLEM 1:a) Sketch the magnetic fields lines due to a single current carrying loop.b) Sketch the magnetic fields lines due to a pair of current carrying loops, which are placed parallel toeach other and with the axis aligned along the z",11/13/16 20:41,3,588269184e68cefe2643f7d0760674225786f3ff,TRUE,FALSE,https://www.coursehero.com/file/17732194/magnetostatics-problems/,magnetostatics problems,49,,Assignment,,1.00001E+14,pz159951,2669,0.018358936,3/5/24 10:00,
334463,11775072,Electromagnetics and Transmission Line Theory,319,ESE,73511,779702,JayantParekh,0,JayantParekh,779702,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,1,Fall,0,2019,11775072,49154959,,10/24/19 18:22,2,105ec655d320bd3d59ff38f23643638cc8ab5113,FALSE,FALSE,https://www.coursehero.com/file/49154959/Midterm-1-CSdocx/,Midterm 1 CS.docx,29,test_prep,Other,Test prep,1.00001E+14,Annrui,1594,0.018193225,3/5/24 10:00,
334463,1179421,Electromagnetics and Transmission Line Theory,319,ESE,73511,125665,DHADWAL,0,DHADWAL,125665,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,1,Fall,1,2010,1179421,6177828,,3/16/11 17:42,2,0317910511f44cba888c10b550c70e77e4036765,FALSE,FALSE,https://www.coursehero.com/file/6177828/ESE319-SAMPLE-PROBLEM-SET-2/,ESE319 SAMPLE PROBLEM SET 2,86,notes,Other,Notes,1.00001E+14,SuperHumanRockDuck8878,4738,0.018151119,3/5/24 10:00,
334463,1179421,Electromagnetics and Transmission Line Theory,319,ESE,73511,125665,DHADWAL,0,DHADWAL,125665,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,1,Fall,1,2010,1179421,5799552,,2/24/10 9:51,6,d0f1513be2da7a0056dfb6bb2ce917d5741b8a46,FALSE,FALSE,https://www.coursehero.com/file/5799552/Homework-5/,Homework 5,90,notes,Other,Notes,573530710,JY0913,5123,0.017567831,3/5/24 10:00,
334463,3500432,Electromagnetics and Transmission Line Theory,319,ESE,73511,779702,JayantParekh,0,JayantParekh,779702,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,3,Spring,1,2014,3500432,29700246,,3/28/18 13:43,6,8aa7ddeb1d22eefdd71fc738b58bfb84bee326d2,FALSE,FALSE,https://www.coursehero.com/file/29700246/063017-Exam-1-with-solutionpdf/,063017 Exam 1 with solution.pdf,38,test_prep,Other,Test prep,1.00001E+14,oumar.datt,2169,0.017519594,3/5/24 10:00,
334463,5936398,Electromagnetics and Transmission Line Theory,319,ESE,73511,779702,JayantParekh,0,JayantParekh,779702,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,1,Fall,0,2016,5936398,68826322,"Homework 3[1]A UPEMW propagating in an infinite lossless dielectric medium has the followinginstantaneous expression for its magnetic field component:H(r,t) = -iy 2 sin(6 x 108t - 20z + 300), A/m.Find:i)the frequency f of the wave in Hzii)the w",9/24/20 14:22,1,7ba8c0861907750fa7690970aec6adba11869a5f,FALSE,FALSE,https://www.coursehero.com/file/68826322/091220-Homework-3-1doc/,091220 Homework 3 (1).doc,22,,Assignment,,1.00001E+14,colefuoco1,1258,0.017488076,3/5/24 10:00,
334463,28238251,Electromagnetics and Transmission Line Theory,319,ESE,73511,779702,JayantParekh,0,JayantParekh,779702,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,3,Spring,1,2023,28238251,35307458,,11/7/18 20:40,6,2094ac2912a88fd84258fcaf56c6f0114d1a1ed2,FALSE,FALSE,https://www.coursehero.com/file/35307458/101818-Exam-1A-with-solutionpdf/,101818 Exam 1A with solution.pdf,33,test_prep,Other,Test prep,1.00001E+14,jialechen,1945,0.016966581,3/5/24 10:00,
334463,3500432,Electromagnetics and Transmission Line Theory,319,ESE,73511,779702,JayantParekh,0,JayantParekh,779702,64,https://www.coursehero.com/sitemap/schools/64-Stony-Brook-University/courses/334463-ESE319/,64,Stony Brook University,3,Spring,1,2014,3500432,17732378,,11/13/16 20:41,7,85fc3d59af2c82668faa3d0763debbe3fb796dc0,FALSE,FALSE,https://www.coursehero.com/file/17732378/Test-1-solutions-4/,Test 1 solutions 4,45,test_prep,Other,Test prep,1.00001E+14,pz159951,2669,0.016860247,3/5/24 10:00,
