course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.professor.teacher_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username
4305485,31748378,Mobile Applications,121,CMPS,10889,143043,,0,,143043,395,,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/4305485-CMPS121/,395,"University of California, Santa Cruz",4,Summer,1,2023,31748378,208125002,lOMoARcPSD|22061070Cmpg121 mcnov 2019 - c+Ethical Questions (North-West University)Studocu is not sponsored or endorsed by any college or universityDownloaded by Isaac Thabiso Mawela (kinmawela@gmail.com)lOMoARcPSD|22061070MC-FT-CMPG121.1-1Resourc,2023-07-13 06:24:08,14,4c7546b74d7e778506ffc6e169157750170e8d71,True,False,https://www.coursehero.com/file/208125002/cmpg121-mcnov-2019-cpdf/,cmpg121-mcnov-2019-c.pdf,1,assignment,Other,Assignment,100000868866845,DeaconThunderSnail36
4305485,31748378,Mobile Applications,121,CMPS,10889,143043,,0,,143043,395,,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/4305485-CMPS121/,395,"University of California, Santa Cruz",4,Summer,1,2023,31748378,208124988,"lOMoARcPSD|22061070Assignment 1 CMPS 121Mobile Applications (University of California, Santa Cruz)Studocu is not sponsored or endorsed by any college or universityDownloaded by Isaac Thabiso Mawela (kinmawela@gmail.com)lOMoARcPSD|22061070CMPS 121 -",2023-07-13 06:23:55,2,59895453100e3bb6e77dd8ac46db3df1d6bfdcea,False,False,https://www.coursehero.com/file/208124988/assignment-1-cmps-121pdf/,assignment-1-cmps-121.pdf,0,assignment,Other,Assignment,100000868866845,DeaconThunderSnail36
342721,31674073,Assembly,12A,CMPS,10889,1975813,Rashkin,0,Rashkin,1975813,395,,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/342721-CMPS12A/,395,"University of California, Santa Cruz",4,Summer,1,2023,31674073,207736013,"University of California, Santa CruzCSE 20 - Beginning Programming in PythonWeek 3 S1Contents1 Getting Started1.1 Loading. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .222 Coders Tool Box2.1 Built-in Fu",2023-07-07 13:07:49,5,31a8c5994a9d597d33513a62ff89bcf47a4c7981,True,False,https://www.coursehero.com/file/207736013/W3S1pdf/,W3S1.pdf,0,,Other,,100000861621074,CorporalAnteaterMaster846
632148,31318741,Algorithms and Abstract Data Types,101,CMPS,167464,1513445,Patrick Tantalo ,0,Patrick Tantalo ,1513445,395,,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/632148-CMPS101/,395,"University of California, Santa Cruz",4,Summer,1,2023,31318741,205991007,"CSE 101Midterm 1 Review Problems1. Using only the List ADT operations defined in the project description for pa1, write a client functionwith the headingbool isPalindrome(List L)Your function will return true if the integer sequence represented by is",2023-06-12 22:24:36,2,afb63737049b2de475eecc812bec6fd84b4d599c,False,False,https://www.coursehero.com/file/205991007/Review1pdf/,Review1.pdf,0,,Other,,100000868499281,EarlSummerPorpoise27
632161,30965748,Comparative Programming Language,112,CMPS,167464,2161538,Wesley Mackey,0,Wesley Mackey,2161538,395,,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/632161-CMPS112/,395,"University of California, Santa Cruz",3,Spring,1,2023,30965748,204237332,HOF:reverse : [a] -&gt; [a]reverse = reverse (x:xs) = reverse xs + [x]-&gt;reverse : [a] -&gt; [a]reverse xs = foldl (es x -&gt; x : res) xsabsValues : [Int] -&gt; [Int]absValues = absValues (x:xs)| x &lt; 0 = (-x):(absValues xs)| otherwise = x :(absValues xs),2023-05-24 16:18:03,2,e3f37bb95e6c50f91324abf7b42c5f6e96f16607,False,False,https://www.coursehero.com/file/204237332/CS112-Final-Cheat-Sheetpdf/,CS112 Final Cheat Sheet.pdf,1,,Code,,100000798228558,vidyajay100
13342551,30430495,,144,CMPS,10889,143043,,0,,143043,395,,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/13342551-CMPS144/,395,"University of California, Santa Cruz",3,Spring,1,2023,30430495,200356275,Deep Learning IntuitionAdapted from Deep Learning of NTUDeep learningattracts lots of attention. I believe you have seen lots of exciting resultsbefore.Deep learning trendsat Google. Source:SIGMOD/Jeff DeanThis talk focuses on the basic techniq,2023-04-21 21:23:56,34,52682db862076181a8890dac9128dfb34d8485cc,False,False,https://www.coursehero.com/file/200356275/Lecture-7pdf/,Lecture_7.pdf,0,,Other,,100000764944364,sutirtha
13342551,30430495,,144,CMPS,10889,143043,,0,,143043,395,,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/13342551-CMPS144/,395,"University of California, Santa Cruz",3,Spring,1,2023,30430495,200356065,Dataset Preparation and ModelAccuracyNarges NorouziWinter 20192 Divide the data into two sets: Test dataWhat to do withonly onedataset? Training data Make sure to randomize the data beforesplitting DO NOT TRAIN ON THE TEST DATA Gettin,2023-04-21 21:23:20,25,b662e7e5ccff440c3b6cd610d6a0e284ed6b412e,True,False,https://www.coursehero.com/file/200356065/Lecture-6pdf/,Lecture_6.pdf,0,,Other,,100000764944364,sutirtha
13342551,30430495,,144,CMPS,10889,143043,,0,,143043,395,,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/13342551-CMPS144/,395,"University of California, Santa Cruz",3,Spring,1,2023,30430495,200355959,Deep Learning IntuitionAdapted from Deep Learning of NTULecture I:Introduction ofDeep LearningThree Steps for Deep LearningStep 1: define a set of functionStep 2: goodness of functionStep 3: pick the best functionHow to pick the best function,2023-04-21 21:23:41,40,15d3f596d19d1060af1b90f1d06bd59441082bed,False,False,https://www.coursehero.com/file/200355959/Lecture-8pdf/,Lecture_8.pdf,0,,Other,,100000764944364,sutirtha
13342551,30430495,,144,CMPS,10889,143043,,0,,143043,395,,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/13342551-CMPS144/,395,"University of California, Santa Cruz",3,Spring,1,2023,30430495,200355932,"Quiz 1 SolutionsCMPS 144 - Winter 2019Q1: You are working on a face recognition problem and got the following result.a. Which is the best algorithm?Algorithm D, since it has the highest accuracy on the test set.b. Which algorithm is overfitting the m",2023-04-21 21:23:21,2,4c336a5120b8750e9d3732487411377d1daa8df1,True,False,https://www.coursehero.com/file/200355932/Quiz1-solutionspdf/,Quiz1_solutions.pdf,2,,Test,,100000764944364,sutirtha
13342551,30430495,,144,CMPS,10889,143043,,0,,143043,395,,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/13342551-CMPS144/,395,"University of California, Santa Cruz",3,Spring,1,2023,30430495,200355901,"Regression and Loss FunctionNarges NorouziWinter 219Parts of this presentation were taken from Stanford CS221 course and prof. Hinton's lecture from U ofToronto2RegressionNarges Norouzi3Application Input: ! = email message Output: #  %&amp;'(,",2023-04-21 21:23:56,34,d7d42a10a87b25d83eb64688ecdcdf4851020569,False,False,https://www.coursehero.com/file/200355901/Lecture-3pdf/,Lecture_3.pdf,1,,Other,,100000764944364,sutirtha
13342551,30430495,,144,CMPS,10889,143043,,0,,143043,395,,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/13342551-CMPS144/,395,"University of California, Santa Cruz",3,Spring,1,2023,30430495,200355872,"Narges NorouziWinter 2019Applied Machine Learning2 Narges Norouzi, Faculty in Computer Science andEngineering department MS and P.hD. in Computer Engineering fromUniversity of Toronto, CanadaAbout Myself Email: nanorouz@ucsc.edu Office hour",2023-04-21 21:23:49,41,0f7ee14067e3e57a94827fc4a8c8ad93e505b8ca,True,False,https://www.coursehero.com/file/200355872/Lecture-1-MLpdf/,Lecture_1__ML.pdf,0,,Other,,100000764944364,sutirtha
13342551,30430495,,144,CMPS,10889,143043,,0,,143043,395,,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/13342551-CMPS144/,395,"University of California, Santa Cruz",3,Spring,1,2023,30430495,200355825,Deep Learning IntuitionAdapted from Deep Learning of NTUVariants of Neural NetworksVariants of Neural NetworksConvolutional NeuralWidely used inNetwork (CNN)image processingRecurrent Neural Network(RNN)Why CNN for Image?......x2........................T,2023-04-21 21:23:47,34,8e86c5b6a270c692a0fb3449561c84f549f4d8ab,True,False,https://www.coursehero.com/file/200355825/Lecture-10-11pptx/,Lecture_10__11.pptx,1,,Other,,100000764944364,sutirtha
13342551,30430495,,144,CMPS,10889,143043,,0,,143043,395,,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/13342551-CMPS144/,395,"University of California, Santa Cruz",3,Spring,1,2023,30430495,200355755,CMPS 144 - Quiz 3 SolutionsQ1: Explain in a few sentences what is the dropout technique and why does it act as a regularizer inneural networks?Dropout is a technique that randomly excludes nodes from training by zeroing them out. The networkis less li,2023-04-21 21:23:15,1,1209448fa2ab5be867c0c86e46410e0472433e17,True,False,https://www.coursehero.com/file/200355755/Quiz-3-Solutionspdf/,Quiz_3_Solutions.pdf,4,,Test,,100000764944364,sutirtha
490101,30010254,Machine Learning,242,CMPS,10889,143043,,0,,143043,395,,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/490101-CMPS242/,395,"University of California, Santa Cruz",3,Spring,1,2023,30010254,198834979,"SUPPORT VECTOR MACHINEREMINDER ABOUTLOGISTIC REGRESSIONOBJECTIVE FUNCTION IN LOGISTICREGRESSION Hypothesis in LR:  "" =$$%&amp; '( Where "" = ) * + + - (in this lecture we won't consider the biasterm) This means that: If . = 1   ""  1  ""  ",2023-04-11 00:41:11,28,3b9cc0dc83518b1b2fff04f2d8f709c89e35555a,False,False,https://www.coursehero.com/file/198834979/SVMpdf/,SVM.pdf,0,,Other,,100000764944364,sutirtha
490101,30010254,Machine Learning,242,CMPS,10889,143043,,0,,143043,395,,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/490101-CMPS242/,395,"University of California, Santa Cruz",3,Spring,1,2023,30010254,198130678,PRINCIPLE COMPONENT ANALYSISMOTIVATION Clustering One way to summarize a complex real-valued data point with asingle categorical variable Dimensionality reduction Another way to simplify complex high-dimensional data Summarize data with a low,2023-04-05 01:01:17,42,17cc1369f809700cae0d228c9596e63a920db820,False,False,https://www.coursehero.com/file/198130678/PCApdf/,PCA.pdf,0,,Other,,100000764944364,sutirtha
490101,30010254,Machine Learning,242,CMPS,10889,143043,,0,,143043,395,,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/490101-CMPS242/,395,"University of California, Santa Cruz",3,Spring,1,2023,30010254,198130000,"Narges NorouziSpring 2019Math &amp; Probability EssentialsParts of this presentation were taken from lectures on Math &amp; probability review from U of Toronto, U ofWashington, and Stanford2 MotivationToday Notations and definitions Review of probab",2023-04-05 01:00:40,56,58cd1726871ec7a668d5ab8cf61bfd0fa2bcfa3b,False,False,https://www.coursehero.com/file/198130000/Lecture-2pdf/,Lecture_2.pdf,0,,Other,,100000764944364,sutirtha
490101,30010254,Machine Learning,242,CMPS,10889,143043,,0,,143043,395,,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/490101-CMPS242/,395,"University of California, Santa Cruz",3,Spring,1,2023,30010254,198129968,"Quiz 2 SolutionsCMPS 242 - Spring 2019Q1: Consider the convolutional networks defined by the layers in the left column below. Fill in thesize of activation volumes (feature maps) at each layer. You may write your answers as a multiplication(e.g., 32x3",2023-04-05 01:01:18,1,585fca675df8d037acea8af94e6bb2f91e10fd2b,True,False,https://www.coursehero.com/file/198129968/Quiz2-solutionspdf/,Quiz2_solutions.pdf,2,,Test,,100000764944364,sutirtha
490101,30010254,Machine Learning,242,CMPS,10889,143043,,0,,143043,395,,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/490101-CMPS242/,395,"University of California, Santa Cruz",3,Spring,1,2023,30010254,198129942,"OutlineIntroduction of Deep Learning""Hello World"" for Deep LearningTips for Deep LearningRecipe of Deep LearningYESStep 1: define aset of functionStep 2: goodnessof functionStep 3: pick thebest functionNOOverfitting!Good Results onTesting ",2023-04-05 01:01:08,60,d835a624a25776a54c87b6d504d35fc56c0838f2,False,False,https://www.coursehero.com/file/198129942/Lecture-6pdf/,Lecture_6.pdf,0,,Other,,100000764944364,sutirtha
490101,30010254,Machine Learning,242,CMPS,10889,143043,,0,,143043,395,,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/490101-CMPS242/,395,"University of California, Santa Cruz",3,Spring,1,2023,30010254,198129818,Artificial Neural NetworksNarges NorouziSpring 20192 Logistic Regression - Cont.Outline Perceptrons Gradient descent Multi-layer networksNarges Norouzi3LogisticFunctionhttps:/walkccc.github.io/CS/ML/5/Narges Norouzi4 If we have a v,2023-04-05 01:01:09,72,181c44321a75e983b47fd2d75655da13a5122c59,True,False,https://www.coursehero.com/file/198129818/Lecture-4pdf/,Lecture_4.pdf,0,,Other,,100000764944364,sutirtha
490101,30010254,Machine Learning,242,CMPS,10889,143043,,0,,143043,395,,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/490101-CMPS242/,395,"University of California, Santa Cruz",3,Spring,1,2023,30010254,198129800,"RECURRENT NEURAL NETWORKSRNN STRUCTURE We can process a sequence of vectors ! by applying arecurrence formula at every time step:""# = %&amp; (""#() , +# )new stateyRNNold state input vector atsome time stepsome functionwith parameters WxRNN STR",2023-04-05 01:01:36,59,6be3cc15abab849dd0330352db3fc2ca73ecf798,False,False,https://www.coursehero.com/file/198129800/RNN-2pdf/,RNN__2.pdf,0,,Other,,100000764944364,sutirtha
490101,30010254,Machine Learning,242,CMPS,10889,143043,,0,,143043,395,,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/490101-CMPS242/,395,"University of California, Santa Cruz",3,Spring,1,2023,30010254,198129794,"Deep Learning IntuitionAdapted from Deep Learning of NTUOutlineIntroduction of Deep Learning""Hello World"" for Deep LearningTips for Deep LearningMachine Learning Looking for a Function Speech Recognitionf() = ""How are you"" Image Recognitio",2023-04-05 01:01:10,87,ce1e246af04ea9761e72c459941177b1592bbc04,False,False,https://www.coursehero.com/file/198129794/Lecture-5pdf/,Lecture_5.pdf,0,,Other,,100000764944364,sutirtha
490101,30010254,Machine Learning,242,CMPS,10889,143043,,0,,143043,395,,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/490101-CMPS242/,395,"University of California, Santa Cruz",3,Spring,1,2023,30010254,198129767,"Narges NorouziSpring 2019Machine Learning2 Narges Norouzi, Faculty in Computer Science andEngineering department MS and P.hD. in Computer Engineering fromUniversity of Toronto, CanadaAbout Myself Email: nanorouz@ucsc.edu Office hours: Tuesd",2023-04-05 01:00:49,38,2802d643f790c897b9086df3948e88642340b4fe,True,False,https://www.coursehero.com/file/198129767/Lecture-1-MLpdf/,Lecture_1__ML.pdf,0,,Other,,100000764944364,sutirtha
490101,30010254,Machine Learning,242,CMPS,10889,143043,,0,,143043,395,,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/490101-CMPS242/,395,"University of California, Santa Cruz",3,Spring,1,2023,30010254,198129691,RECURRENT NEURAL NETWORKSSpring 2019 - Narges Norouzi2MOTIVATION Feed forward networks accept a fixed-sized vector asinput and produce a fixed-sized vector as output Fixed amount of computational steps Recurrent networks allow us to operate ove,2023-04-05 01:01:35,33,5db43f2905d604dc5e718474728afde38fd99656,False,False,https://www.coursehero.com/file/198129691/RNN-1pdf/,RNN__1.pdf,0,,Other,,100000764944364,sutirtha
