course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username,diff_date,avg_views,base_date,excerpt_notes
1175609,1175609,intro to ee,101,EE,79306,230452,Other,0,Other,230452,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",2,Winter,1,2010,1175609,5797042,"University of California at Santa Cruz Baskin School of EngineeringEE-101L: Introduction to Circuits Lab Laboratory 4Introduction: In this lab of the course, you will explore the properties of operational amplifiers, one of the most important circuit el",2/22/10 21:04,4,8005df812df2911269fd7cd09e462fd6aceae4df,TRUE,FALSE,https://www.coursehero.com/file/5797042/Lab4/,Lab4,53,notes,Lab,Notes,1E+14,100077cgh,5125,0.010341463,3/5/24 10:00,
1175609,3680423,Introduction to Electronic Circuits,101,EE,79306,812483,"Isaacson,M.S.",0,"Isaacson,M.S.",812483,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",3,Spring,1,2014,3680423,10245982,"/ Tyler Nepote1:356 8760 11/10/13EE101/L- Intro to Circuits LabLab 3: Sim le RC Circuits IntroductionIn this lab, we learned about simple RC and RL circuits, and the parameters and behaviors that denethem. We learned how to measure the time constan",11/7/14 3:40,5,a84fa1bd8c12008e5e2606e4198d6cf986cab261,FALSE,FALSE,https://www.coursehero.com/file/10245982/lab-3/,lab 3 ,34,lab,Other,Lab,1.00001E+14,davidhayter553,3406,0.009982384,3/5/24 10:00,
1175609,1627735,Intro to Electronic Circuits,101,EE,79306,334824,Kang,0,Kang,334824,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",3,Spring,1,2010,1627735,8039541,"In the circuit in the gure, let i s = 50e 2t mA and v 1(0) = 50 V, v 2(0) = 20 V.Determine: (a) v 1(1) and v 2(t ), (b) the energy in each capacitor at t = 0.5 s. Round allyour answers to two decimal place:12 pFm3; ._+ ii s%3""""; 10m:  W1i",7/18/13 12:22,5,e184dcbf82aa44d91b111b6aff63fd24735d2e91,FALSE,FALSE,https://www.coursehero.com/file/8039541/hw-5/,hw 5,37,notes,Assignment,Notes,1.00001E+14,shawnforest10,3883,0.009528715,3/5/24 10:00,
1175609,1175609,intro to ee,101,EE,79306,230452,Other,0,Other,230452,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",2,Winter,1,2010,1175609,5797046,"University of California at Santa Cruz Baskin School of EngineeringEE-70L: Introduction to Circuits Lab Laboratory 2Introduction: Building on what you have learned in lab 1, this experiment deals with resistive circuits. The emphasis is on how circuits,",2/22/10 21:04,2,10616b913954f4b03098dfd954ca6968033f1f73,FALSE,FALSE,https://www.coursehero.com/file/5797046/Lab2/,Lab2,46,notes,Lab,Notes,1E+14,100077cgh,5125,0.00897561,3/5/24 10:00,
1175609,4505771,Introduction to Electronic Circuits,101,EE,79306,987355,Shin,0,Shin,987355,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",1,Fall,1,2013,4505771,11453453,"9/30/2013EE101: Introduction to Electronic CircuitsFall 2013Lecture-02Voltage, Current, and ResistorsSangho Shinsshin@soe.ucsc.eduDept. of EE, UCSCSept. 30th, 2013EE101F131Lecture Schedule (Tentative)WeekClassWeek0119/27/13Introduction2",5/25/15 13:40,15,abe6d6b50e0ba4c5253e3d7182e1346192ee830e,FALSE,FALSE,https://www.coursehero.com/file/11453453/EE101-F13-Lect02-VoltageCurrents-Resistors/,"EE101-F13-Lect02-Voltage&amp;Currents, Resistors",28,notes,Syllabus,Notes,1.00001E+14,gdkleidemos,3207,0.008730901,3/5/24 10:00,
1175609,4490038,Introduction to Electronic Circuits,101,EE,79306,148772,JoelKubby,0,JoelKubby,148772,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",2,Winter,1,2015,4490038,11353854,"Lecture 2Fundamentals of ElectricalEngineeringIntroduction1. Define current, voltage, and power,including their units.2. Calculate power and energy, as well asdetermine whether energy is supplied orabsorbed by a circuit element.3. State d3 St t ",5/6/15 16:59,23,8394aef071ae3e2dc6e536d13dae1c4916c70fe3,TRUE,FALSE,https://www.coursehero.com/file/11353854/Lecture-2-Fundamentals-of-Electrical-Engineering/,Lecture 2 - Fundamentals of Electrical Engineering,28,notes,Slides,Notes,1.00001E+14,slatemonkey,3226,0.008679479,3/5/24 10:00,
1175609,4490038,Introduction to Electronic Circuits,101,EE,79306,148772,JoelKubby,0,JoelKubby,148772,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",2,Winter,1,2015,4490038,11353869,"EHAF'TER 5KEE' EQUAHDI'JSEquariunNumber KB Eunrinn5.1_VIll -|. mm?= _ Ifll _|1I||Th2: =jmi=mizgV; = 211vr=err.1 _1136. jch' =  EV! =  = 3%m5rirms cosia JIIVJ;Q=V I 5I'anHJIM15 ""I15up paren T power"" =P2 + Q2 = [Vmsfmslz",5/6/15 17:00,3,84b8ce214ee0eb4a03d6dbbe05c49843b7cbad49,FALSE,FALSE,https://www.coursehero.com/file/11353869/Key-Equations-for-Final-Exam/,Key Equations for Final Exam,27,test_prep,Other,Test prep,1.00001E+14,slatemonkey,3226,0.008369498,3/5/24 10:00,
1175609,3680423,Introduction to Electronic Circuits,101,EE,79306,812483,"Isaacson,M.S.",0,"Isaacson,M.S.",812483,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",3,Spring,1,2014,3680423,11353788,"EE101-F14, HW-5.5EE101: Introduction to Electronic CircuitsHW-5.5: Preparation for Nilsson Ch. 9[1] Considering () = 100cos 120 30 ) V, answer to the followings:((a) Whats the amplitude of (), Vm?(b) Whats the angular frequency of () in rad/s, ?(c)",5/6/15 16:27,1,52cc63110b1e770e7f04549c0143478577fc55be,TRUE,FALSE,https://www.coursehero.com/file/11353788/Homework-55/,Homework 5.5,27,homework,Assignment,Homework Help,1.00001E+14,slatemonkey,3226,0.008369498,3/5/24 10:00,
1175609,3680425,Introduction to Electronic Circuits,101,EE,79306,812527,"Thomas,B.A.",0,"Thomas,B.A.",812527,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",3,Spring,1,2014,3680425,36381821,,12/9/18 15:54,4,3b47665d6165ddf6ff74dc54b73d5cf47fbd6112,FALSE,FALSE,https://www.coursehero.com/file/36381821/PracticeFinalAnswerspdf/,PracticeFinalAnswers.pdf,16,test_prep,Other,Test prep,1.00001E+14,Y1090357178,1913,0.008363826,3/5/24 10:00,
1175609,3680425,Introduction to Electronic Circuits,101,EE,79306,812527,"Thomas,B.A.",0,"Thomas,B.A.",812527,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",3,Spring,1,2014,3680425,28905737,"2/6/2018Assignment Print ViewThe equivalent model of a certain op amp is shown in the gure given below, where R1 = 2.8 M, R2 =39 , and A = 10 104.ReferencesSection Breakhttp:/ezto.mheducation.com/hm.tpxDiculty: EasyLearning Objective: Understand h",3/4/18 17:03,28,e084aaad4de0b399d5a0eb68ea87adb4d05e1324,TRUE,FALSE,https://www.coursehero.com/file/28905737/EE101Assignment-4pdf/,EE101Assignment 4.pdf,18,notes,Lab,Notes,1.00001E+14,gamefreak831,2193,0.008207934,3/5/24 10:00,
1175609,1175609,intro to ee,101,EE,79306,230452,Other,0,Other,230452,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",2,Winter,1,2010,1175609,5797051,"EE101 Winter2010 HOMEWORK ASSIGNMENT #2 - Due Wed 20-JAN-2010All problems are from Elec. Engr by Hambley (4th Edition)Problems 1.36, 1.41, 1.44, 1.65, 1.66 2.3, 2.17, 2.22, 2.27, 2.29, 2.40, 2.43, 2.44, 2.49, 2.54, 2.56, 2.61, 2.67",2/22/10 21:04,1,c9291d39d93d02b4c68e64b4f6403bd1d878b386,FALSE,FALSE,https://www.coursehero.com/file/5797051/hw-assignment2/,hw_assignment2,39,notes,Code,Notes,1E+14,100077cgh,5125,0.007609756,3/5/24 10:00,
1175609,4490038,Introduction to Electronic Circuits,101,EE,79306,148772,JoelKubby,0,JoelKubby,148772,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",2,Winter,1,2015,4490038,11353862,,5/6/15 16:59,3,3ef02ee41619f54c4d8e4b18fae91d4ad4521a73,FALSE,FALSE,https://www.coursehero.com/file/11353862/Key-Equations-for-Midterm-2/,Key Equations for Midterm 2,24,test_prep,Other,Test prep,1.00001E+14,slatemonkey,3226,0.007439554,3/5/24 10:00,
1175609,3680423,Introduction to Electronic Circuits,101,EE,79306,812483,"Isaacson,M.S.",0,"Isaacson,M.S.",812483,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",3,Spring,1,2014,3680423,11353812,"EElOl, Fall 2013, S. ShinUniversity of California, Santa CruzElectrical Engineering DepartmentEE-101: Introduction to Electronic CircuitsFinal Exam Name: 6% E ID#:*Please be sure to show all work, keep it neat and readable. Use this sheet for",5/6/15 16:28,8,527d6f97a4d791918fb9476460c1185aeaf59160,FALSE,FALSE,https://www.coursehero.com/file/11353812/Practice-Final-Exam/,Practice Final Exam,24,test_prep,Other,Test prep,1.00001E+14,slatemonkey,3226,0.007439554,3/5/24 10:00,
1175609,1175609,intro to ee,101,EE,79306,230452,Other,0,Other,230452,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",2,Winter,1,2010,1175609,5797053,"EE101 Winter2010 HOMEWORK ASSIGNMENT #6 - Due Wed 17-FEB-2010All problems are from Elec. Engr by Hambley (4th Edition)Problems 4.3, 4.9, 4.11, 4.22, 4.28, 4.32, 4.37, 4.40, 4.48",2/22/10 21:04,1,7059669aa133b94622b51936e3573479c6750ef7,FALSE,FALSE,https://www.coursehero.com/file/5797053/hw-assignment6/,hw_assignment6,38,notes,Code,Notes,1E+14,100077cgh,5125,0.007414634,3/5/24 10:00,
1175609,5219198,Introduction to Electronic Circuits,101,EE,79306,143043,,0,,143043,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",2,Winter,1,2015,5219198,14124000,"EE101 Homework 3 (Solutions)Chapter 2Section 2.6: Thevenin and Norton Equivalent Circuits2.80, 2.82, 2.83, 2.91EE101 Homework 3 (Solutions)EE101 Homework 3 (Solutions)Section 2.7: Superposition Principle2.94, 2.96, 2.97EE101 Homework 3 (Solutions)",4/25/16 18:16,6,1cba41e84eb77c1cc0ff5e013c1d33e0b0972ba3,FALSE,FALSE,https://www.coursehero.com/file/14124000/Homework-3-Solutions/,Homework 3 (Solutions),21,homework,Other,Homework Help,1.00001E+14,dmdoran1,2871,0.007314525,3/5/24 10:00,
1175609,1175609,intro to ee,101,EE,79306,230452,Other,0,Other,230452,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",2,Winter,1,2010,1175609,5797050,"EE101 Winter2010 HOMEWORK ASSIGNMENT #5 - Due Mon 8-FEB-2010All problems are from Elec. Engr by Hambley (4th Edition)Exercise 14.2 a) with all resistances doubled (eg. 1k becomes 2k)Problems 14.10, 14.11, 14.21, 14.22, 14.25, 14.27Problems 3.9, 3.12,",2/22/10 21:04,1,6ebeb910c417cae55d66a93ffb9196b5134bf756,FALSE,FALSE,https://www.coursehero.com/file/5797050/hw-assignment5/,hw_assignment5,37,notes,Assignment,Notes,1E+14,100077cgh,5125,0.007219512,3/5/24 10:00,
1175609,3680423,Introduction to Electronic Circuits,101,EE,79306,812483,"Isaacson,M.S.",0,"Isaacson,M.S.",812483,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",3,Spring,1,2014,3680423,11353813,"EE101~F14, HWlEElOl: Introduction to Electronic CircuitsHW1:Nilsson Ch.1,2,3 gaw [1] Given the circuit below, find e 5%(as) efngawoga efng(a) the currents 1'1 and 1'2: We            (b) the voltage V0: ,. Mg: m(c) the total power ",5/6/15 16:28,2,c6b1af4d980e3fc3de7a8779f010875539d4584d,FALSE,FALSE,https://www.coursehero.com/file/11353813/Homework-1-Suggested-Solution/,Homework 1 Suggested Solution,23,homework,Other,Homework Help,1.00001E+14,slatemonkey,3226,0.007129572,3/5/24 10:00,
1175609,3680425,Introduction to Electronic Circuits,101,EE,79306,812527,"Thomas,B.A.",0,"Thomas,B.A.",812527,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",3,Spring,1,2014,3680425,25884000,"EE101 F2016Homework Assignment-3EE-101, Fall-2016, PetersenDue: Wednesday, 10/19/2016 at the beginning of class.For all questions: (a) restate the problem before answering it. (b) problems involving circuits or networks should bere-drawn and annotate",10/18/17 18:34,2,354e2c4b309c938a2a37e91b7e0f60a5542bf18a,FALSE,FALSE,https://www.coursehero.com/file/25884000/hw-3-F16pdf/,hw_3_F16.pdf,16,homework,Assignment,Homework Help,1.00001E+14,JavierE6,2330,0.006866953,3/5/24 10:00,
1175609,3680423,Introduction to Electronic Circuits,101,EE,79306,812483,"Isaacson,M.S.",0,"Isaacson,M.S.",812483,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",3,Spring,1,2014,3680423,11353825,"EE101-F14, HW-4EE101: Introduction to Electronic CircuitsHW-4: Nilsson Ch. 6 &amp; 7[1] Find the equivalent inductance, , seen from the terminals a and b.[2] Find the equivalent capacitance, , seen from the terminals a and b.[3] The switch in the circuit",5/6/15 16:27,4,c14ed8e2fc2ca7d2d62678c94ae8d075f518173a,TRUE,FALSE,https://www.coursehero.com/file/11353825/Homework-4/,Homework 4,22,homework,Assignment,Homework Help,1.00001E+14,slatemonkey,3226,0.006819591,3/5/24 10:00,
1175609,1627735,Intro to Electronic Circuits,101,EE,79306,334824,Kang,0,Kang,334824,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",3,Spring,1,2010,1627735,8039547,,7/18/13 12:23,5,9c275d5c2b9cc6afff4930e68d8a4871b07c7e7d,FALSE,FALSE,https://www.coursehero.com/file/8039547/midterm-1/,midterm 1,26,notes,Other,Notes,1.00001E+14,shawnforest10,3883,0.006695854,3/5/24 10:00,
1175609,1627735,Intro to Electronic Circuits,101,EE,79306,334824,Kang,0,Kang,334824,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",3,Spring,1,2010,1627735,8039537,"1University of California, Santa CruzDepartment of Electrical EngineeringEE 101 - Introduction to Circuit AnalysisHomework 5 SolutionsBy: Jose Armando OviedoThese solutions are based on one version of the problems on Connect. The answers are in blue",7/18/13 12:22,4,9187e965d9284f190032b26905d831bd9ef31949,TRUE,FALSE,https://www.coursehero.com/file/8039537/homework-5-solutions/,homework-5-solutions,26,notes,Assignment,Notes,1.00001E+14,shawnforest10,3883,0.006695854,3/5/24 10:00,
1175609,5219198,Introduction to Electronic Circuits,101,EE,79306,143043,,0,,143043,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",2,Winter,1,2015,5219198,14123998,EE101 Homework 1 (Solutions)Hambley 5th EditionChapter 1Section 1.2EE101 Homework 1 (Solutions)Hambley 5th EditionSection 1.3Section 1.6EE101 Homework 1 (Solutions)Hambley 5th EditionSection 1.7,4/25/16 18:16,3,211379ff9ea0852229af884295fd91089b45623c,FALSE,FALSE,https://www.coursehero.com/file/14123998/Homework-1-Solutions/,Homework 1 (Solutions),19,homework,Other,Homework Help,1.00001E+14,dmdoran1,2871,0.006617903,3/5/24 10:00,
1175609,1175609,intro to ee,101,EE,79306,230452,Other,0,Other,230452,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",2,Winter,1,2010,1175609,5797052,"EE101 Winter2010 HOMEWORK ASSIGNMENT #3 - Due Mon 25-JAN-2010All problems are from Elec. Engr by Hambley (4th Edition)Problems 2.76, 2.77, 2.79, 2.83, 2.85, 2.89, 2.92, 2.98, 2.104",2/22/10 21:04,1,8a7d47a41304d1fda8f79891119516570e803628,FALSE,FALSE,https://www.coursehero.com/file/5797052/hw-assignment3/,hw_assignment3,33,notes,Code,Notes,1E+14,100077cgh,5125,0.006439024,3/5/24 10:00,
1175609,1175609,intro to ee,101,EE,79306,230452,Other,0,Other,230452,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",2,Winter,1,2010,1175609,5797048,,2/22/10 21:04,3,7be92034e3f12032f69d43840452381c1e2fdfc4,FALSE,FALSE,https://www.coursehero.com/file/5797048/EE101-Lecture09-addendum/,EE101_Lecture09_addendum,33,notes,Other,Notes,1E+14,100077cgh,5125,0.006439024,3/5/24 10:00,
1175609,1175609,intro to ee,101,EE,79306,230452,Other,0,Other,230452,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",2,Winter,1,2010,1175609,5797037,"Lecture 2 Fundamentals of Electrical EngineeringCourse WebsiteCourse website:http:/www.soe.ucsc.edu/classes/ee101/Winter10/ User Name: ee101 password: OTc0MT Lecture slides and homework will be posted on the websiteIntroduction1. Define current, volt",2/22/10 21:04,46,e0cd80c0b03e4389ba1c04a433a2ea0b65a5d083,TRUE,FALSE,https://www.coursehero.com/file/5797037/EE101-Lecture02/,EE101_Lecture02,33,notes,Slides,Notes,1E+14,100077cgh,5125,0.006439024,3/5/24 10:00,
1175609,1627735,Intro to Electronic Circuits,101,EE,79306,334824,Kang,0,Kang,334824,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",3,Spring,1,2010,1627735,8039548,"EElOl Midterm Exam #2November 9, 2012Name Student lDPlease put boxes around your answer. Show all work on the sheets provided and if necessaryyou can use back pages, but indicate which problem your work applies to. Answer to two sub-decimal places",7/18/13 12:23,4,ca09ef8ee35a5beef687f865e3b8c82bb18f264d,FALSE,FALSE,https://www.coursehero.com/file/8039548/midterm-2-solutions/,midterm 2 solutions,25,notes,Other,Notes,1.00001E+14,shawnforest10,3883,0.006438321,3/5/24 10:00,
1175609,10173008,Introduction to Electronic Circuits,101,EE,79306,812527,"Thomas,B.A.",0,"Thomas,B.A.",812527,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",2,Winter,1,2019,10173008,50682748,,11/19/19 4:18,6,f3fa61a1f6f5c1398fe81c5a66f82cb4d7f2009a,FALSE,FALSE,https://www.coursehero.com/file/50682748/EE-101-HW1-Solpdf/,EE 101 HW1 Sol.pdf,10,,Other,,1.00001E+14,kmojabi,1568,0.006377551,3/5/24 10:00,
1175609,3680425,Introduction to Electronic Circuits,101,EE,79306,812527,"Thomas,B.A.",0,"Thomas,B.A.",812527,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",3,Spring,1,2014,3680425,14540928,"1/4/2015Lecture 1EE101 Winter 2015InstructorJoel Kubby (that would be me)Office: BE-249Office Hours: Tu,W, 4-5 PMPhone: (831) 459-1073E-mail: jkubby@soe.ucsc.edu11/4/2015Teaching Assistants Juan Jose Diaz Leon E-mail: juanjoito@gmail.com Dav",6/5/16 23:42,20,cfc02c1f657ee0642fbdf7996fced7928ad8cb59,TRUE,FALSE,https://www.coursehero.com/file/14540928/Lecture-01/,Lecture 01,18,notes,Slides,Notes,1.00001E+14,esguerre,2830,0.006360424,3/5/24 10:00,
1175609,28265855,Introduction to Electronic Circuits,101,EE,79306,812527,"Thomas,B.A.",0,"Thomas,B.A.",812527,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",3,Spring,1,2023,28265855,48992405,,10/22/19 8:44,1,4485e771ebc54a959c75ca10d3a6656cfad085da,FALSE,FALSE,https://www.coursehero.com/file/48992405/EE101-Quiz2-Solutionpdf/,EE101_Quiz2_Solution.pdf,10,test_prep,Other,Test prep,1.00001E+14,kmojabi,1596,0.006265664,3/5/24 10:00,
1175609,1175609,intro to ee,101,EE,79306,230452,Other,0,Other,230452,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",2,Winter,1,2010,1175609,5797049,"EE101 Winter2010 HOMEWORK ASSIGNMENT #7 - Due Mon 22-FEB-2010All problems are from Elec. Engr by Hambley (4th Edition)Read example 4.5 (pgs. 178-183), then do problem 4.59 bymimicking the steps performed in Example 4.5.Read Appendix A (pgs. 865-873),",2/22/10 21:04,1,a7c0e3d7b1c13baaf8fc0d27df1b135716b23931,FALSE,FALSE,https://www.coursehero.com/file/5797049/hw-assignment7/,hw_assignment7,32,notes,Assignment,Notes,1E+14,100077cgh,5125,0.006243902,3/5/24 10:00,
1175609,1175609,intro to ee,101,EE,79306,230452,Other,0,Other,230452,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",2,Winter,1,2010,1175609,5797040,EE101Midterm1 KeyEquations ,2/22/10 21:04,1,c01345fae55f2654b5e35705708d6e3a72c9e933,FALSE,FALSE,https://www.coursehero.com/file/5797040/KeyEqns-for-EE101midterm1/,KeyEqns_for_EE101midterm1,31,notes,Other,Notes,1E+14,100077cgh,5125,0.00604878,3/5/24 10:00,
1175609,4386521,Introduction to Electronic Circuits,101,EE,79306,812527,"Thomas,B.A.",0,"Thomas,B.A.",812527,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",2,Winter,1,2015,4386521,10634103,"Tecnolgico de Monterrey.Electric Field from a Charge DistributionPhysics 3Instructions. Discuss in groups and answer the questions in the following problems.1. When an object is charged, the charge can be spread throughout its volume or over its surfa",1/27/15 19:32,2,27c9539590857de60e7db6476e92f84fe59ce66e,FALSE,FALSE,https://www.coursehero.com/file/10634103/Electric-Field-from-a-Charge-Distribution/,Electric_Field_from_a_Charge_Distribution,19,homework,Assignment,Homework Help,1.00001E+14,DrRockHare1846,3325,0.005714286,3/5/24 10:00,
1175609,5219198,Introduction to Electronic Circuits,101,EE,79306,143043,,0,,143043,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",2,Winter,1,2015,5219198,14124005,EE101 Homework 7 (Solutions)Chapter 4: TransientsSection 4.5: Second-Order CircuitsEE101 Homework 7 (Solutions)EE101 Homework 7 (Solutions)EE101 Homework 7 (Solutions),4/25/16 18:16,4,60425ed841c1fbb4ecc1155c54bddda091309526,FALSE,FALSE,https://www.coursehero.com/file/14124005/Homework-7-Solutions/,Homework 7 (Solutions),16,homework,Code,Homework Help,1.00001E+14,dmdoran1,2871,0.005572971,3/5/24 10:00,
1175609,3680425,Introduction to Electronic Circuits,101,EE,79306,812527,"Thomas,B.A.",0,"Thomas,B.A.",812527,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",3,Spring,1,2014,3680425,54350508,,2/3/20 2:12,1,a5d86d7da5f90b0ad5103fde0cdaa7c345ba2ccb,FALSE,FALSE,https://www.coursehero.com/file/54350508/EE101-Qz8-Solutionpdf/,EE101 Qz8_Solution.pdf,8,,Other,,1.00001E+14,dchoi648,1492,0.00536193,3/5/24 10:00,
1175609,1175609,intro to ee,101,EE,79306,230452,Other,0,Other,230452,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",2,Winter,1,2010,1175609,5797041,EE101 Homework 6 Solutions Winter 2010EE101 Homework 6 Solutions Winter 2010EE101 Homework 6 Solutions Winter 2010EE101 Homework 6 Solutions Winter 2010EE101 Homework 6 Solutions Winter 2010,2/22/10 21:04,5,7d02420fad577fd2a3bb186b14920bdf3eefbf2c,FALSE,FALSE,https://www.coursehero.com/file/5797041/EE101-W10-HW6-Solutions/,EE101-W10_HW6_Solutions,26,notes,Other,Notes,1E+14,100077cgh,5125,0.005073171,3/5/24 10:00,
1175609,10173008,Introduction to Electronic Circuits,101,EE,79306,812527,"Thomas,B.A.",0,"Thomas,B.A.",812527,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",2,Winter,1,2019,10173008,49928954,,11/7/19 6:27,6,b22a3b2a08473c4a91dff88415099ba4a8c3bec4,FALSE,FALSE,https://www.coursehero.com/file/49928954/EE101W18midSolpdf/,EE101W18midSol.pdf,8,,Other,,1.00001E+14,kmojabi,1580,0.005063291,3/5/24 10:00,
1175609,28343826,Introduction to Electronic Circuits,101,EE,79306,148772,JoelKubby,0,JoelKubby,148772,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",3,Spring,1,2023,28343826,11353868,EE101 Midterm 1Key EquationsEE101 Midterm 1Key Equations,5/6/15 17:00,2,d89eec957bca662b1aa4d1262c49839ec200af3c,FALSE,FALSE,https://www.coursehero.com/file/11353868/Key-Equations-for-Midterm-1/,Key Equations for Midterm 1,16,test_prep,Test,Test prep,1.00001E+14,slatemonkey,3226,0.004959702,3/5/24 10:00,
1175609,4490038,Introduction to Electronic Circuits,101,EE,79306,148772,JoelKubby,0,JoelKubby,148772,395,https://www.coursehero.com/sitemap/schools/395-University-of-California-Santa-Cruz/courses/1175609-EE101/,395,"University of California, Santa Cruz",2,Winter,1,2015,4490038,11353865,2/20/2013EE101Midterm2Review12/20/2013Voltage-Amplifier ModelTheinputresistanceRi istheequivalentresistanceseewhenlookingintotheinputterminalsoftheamplifier.Ro istheoutputresistance.Itcausestheoutputvoltagetodecreaseastheloadresistancebecomessmalle,5/6/15 17:00,36,ed19f4f7e3c474d5314472b177b7517c39b96e42,TRUE,FALSE,https://www.coursehero.com/file/11353865/Midterm-2-Review/,Midterm 2 Review,16,notes,Slides,Notes,1.00001E+14,slatemonkey,3226,0.004959702,3/5/24 10:00,
