course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username,diff_date,avg_views,base_date,excerpt_notes
233673,233673,Intro to Electrical and Computer Engineering,302,EE,1174,3907,MCCANN,0,MCCANN,3907,2339,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/233673-EE302/,2339,University of Texas,1,Fall,0,2006,233673,3033874,"Department of Electrical and Computer EngineeringThe University of Texas at AustinEE 306, Fall 2006 Problem Set 1 Solutions Due: 13 September, before class Yale N. Patt, Instructor TAs: Aseem Bathla, Cameron Davison, Lisa de la Fuente, Phillip Dura",2009/4/26 11:29,8,4ecf33a6648bd3fa00d10edcae6d3aa8800c7505,TRUE,FALSE,https://www.coursehero.com/file/3033874/problemset1solutions/,problemset1solutions,1317,notes,Assignment,Notes,7960546,PresidentHackerFinch1276,5427,0.242675511,3/5/24 10:00,
233673,1438041,INTRO TO ELECTRICAL ENGINEERING,302,EE,1174,109545,Yu,0,Yu,109545,2339,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/233673-EE302/,2339,University of Texas,1,Fall,0,2010,1438041,6302464,"Problem 1.6 A certain cross section lies in the xy plane. If 3 1020 electronsgo through the cross section in the z-direction in 4 seconds, and simultaneously,1.5 1020 protons go through the same cross section in the negative z-direction, whatis the mag",2011/6/15 16:10,7,a6e9eb406396f9ee1d8ea562cddbe5476de31cad,TRUE,FALSE,https://www.coursehero.com/file/6302464/HW-1-Solutions/,HW _1 Solutions,1125,notes,Assignment,Notes,1.00001E+14,rverma1121,4647,0.242091672,3/5/24 10:00,
233673,4295061,Intro to Electrical and Computer Engineering,302,EE,1174,3907,MCCANN,0,MCCANN,3907,2339,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/233673-EE302/,2339,University of Texas,3,Spring,0,2014,4295061,18324994,"EE 302 Homework 10 Solution1. Ulaby - Problem 4.45Relate the output voltagein Fig. P4.45 to.Solution: For the op amp on the left,Also,.For the op amp on the right,Solution leads to12. Suppose you are given an op amp and 20 resistors, each with ",2016/12/10 23:27,8,726ba395bb82b2f3189ad95e43d92ba40673dd27,TRUE,FALSE,https://www.coursehero.com/file/18324994/HW10-Solutions-1/,HW10__Solutions (1),614,homework,Assignment,Homework Help,1.00001E+14,wanttodowellonmyhomework,2642,0.232399697,3/5/24 10:00,
233673,1544626,Intro to Electrical and Computer Engineering,302,EE,1174,109545,Yu,0,Yu,109545,2339,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/233673-EE302/,2339,University of Texas,1,Fall,0,2012,1544626,7307240,"EE 302 Homework 6 Solutions1. [Nilsson &amp; Riedel, Problem 4.60]122. [Nilsson &amp; Riedel, Problem 4.61]3Or 660mW supplied. Bothare correct.Problem 3-643.5.Note: A correct node-voltage solution for both parts (onlyrequires 2 unknown node voltages)",2012/11/19 18:44,7,b8d0e7cb6f7a3812f47328c5f48ece865a0665f8,FALSE,FALSE,https://www.coursehero.com/file/7307240/HW6-F12-Solutions/,HW6_F12_Solutions,919,notes,Assignment,Notes,1.00001E+14,hihihihihhi,4124,0.222841901,3/5/24 10:00,
233673,1544626,Intro to Electrical and Computer Engineering,302,EE,1174,109545,Yu,0,Yu,109545,2339,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/233673-EE302/,2339,University of Texas,1,Fall,0,2012,1544626,7307245,"EE302 HW#2 Solution1. Ulaby &amp; Maharbiz Problem 2.14Determine currents I1 to I3 in the circuit of Fig. P2.14.1A23AaI2I112 818 V _4I3Figure P2.14: Circuit for Problem 2.14.Solution:For the loop containing the 18-V source,18 + 3 2 + 8I1 = 0.",2012/11/19 18:45,6,5a360df931efa54c445f885da9233b83f373bc9a,FALSE,FALSE,https://www.coursehero.com/file/7307245/HW2-F12-Solutions/,HW2_F12_Solutions,874,notes,Assignment,Notes,1.00001E+14,hihihihihhi,4124,0.211930165,3/5/24 10:00,
233673,1544626,Intro to Electrical and Computer Engineering,302,EE,1174,109545,Yu,0,Yu,109545,2339,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/233673-EE302/,2339,University of Texas,1,Fall,0,2012,1544626,7307231,"SEMESTER EXAM 1EE 302(16360, 16365, 16370)29 September 2011PLEASE ATTEMPT ALL PROBLEMS AND SHOW ALL WORK!WRITE YOUR EXAM SOLUTIONS IN THE BLUE BOOK PROVIDED WITH THE EXAM.No class notes, books, homework assignments, or other materials are allowed. Y",2012/11/19 18:44,3,f71142d552e62060eae482bdc59c97b96a7d2182,TRUE,FALSE,https://www.coursehero.com/file/7307231/EE-302-Exam-1-and-histogram-F11/,EE 302 Exam 1 and histogram F11,867,notes,Test,Notes,1.00001E+14,hihihihihhi,4124,0.210232784,3/5/24 10:00,
233673,4586755,Intro to Electrical and Computer Engineering,302,EE,1174,203652, BROWN,0, BROWN,203652,2339,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/233673-EE302/,2339,University of Texas,1,Fall,0,2015,4586755,12034313,"DUE DATE:MW sections: We 12/02/15DUE IN CLASSHomework 10TuTh sections: Th 12/03/15EE 302: Introduction to Electrical EngineeringFall 20151. Ulaby &amp; Maharbiz, Problem 4.45 (1st edition) or Problem 4.50 (2nd edition)2. Suppose you are given an op am",2015/9/10 7:44,1,0e71082da774df6e435d5902fe9aff87212b771a,TRUE,FALSE,https://www.coursehero.com/file/12034313/HW10-F15/,HW10_F15,629,homework,Assignment,Homework Help,1.00001E+14,BailiffBookElephant2314,3099,0.2029687,3/5/24 10:00,
233673,1544626,Intro to Electrical and Computer Engineering,302,EE,1174,109545,Yu,0,Yu,109545,2339,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/233673-EE302/,2339,University of Texas,1,Fall,0,2012,1544626,7307254,"DUE DATE:MW sections: We 09/12/12DUE IN CLASSHomework 1TuTh sections: Th 09/13/12MWF sections: Fr 09/14/12EE 302: Introduction to Electrical EngineeringFall 20121. Ulaby &amp; Maharbiz, Problem 1.62. Ulaby &amp; Maharbiz, Problem 1.183. Ulaby &amp; Maharbiz",2012/11/19 18:45,1,e882d2944df00c123e515fdc0567f848bba7f58d,TRUE,FALSE,https://www.coursehero.com/file/7307254/HW1-F12/,HW1_F12,801,notes,Assignment,Notes,1.00001E+14,hihihihihhi,4124,0.194228904,3/5/24 10:00,
233673,1395315,Intro to Electrical and Computer Engineering,302,EE,1174,129740,PATT,0,PATT,129740,2339,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/233673-EE302/,2339,University of Texas,3,Spring,0,2010,1395315,6028626,"Chapter 4, Problem 40. Find the Thevenin equivalent at terminals a-b of the circuit in Fig. 4.107. + Vo 10 k a 70 V + _ b+ 20 k4 VoIFigure 4.107 For Prob. 4.40. Solution. To obtain VTh, we apply KVL to the loop. 70 + (10 + 20)kI + 4Vo = 0 But Vo = 10",2010/11/30 16:13,8,46cd381a8b825a742a065ebcc545f8b09add6b12,TRUE,FALSE,https://www.coursehero.com/file/6028626/HW8-Solution/,HW8 Solution,884,notes,Assignment,Notes,1.00001E+14,skadamat,4844,0.182493807,3/5/24 10:00,
233673,1749212,Intro to Electrical and Computer Engineering,302,EE,1174,3904,TELANG,0,TELANG,3904,2339,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/233673-EE302/,2339,University of Texas,1,Fall,0,2013,1749212,8688789,"EE 302 Ethics ProjectPart 1Please read the IEEE Code of Ethicshttp:/www.ieee.org/about/corporate/governance/p7-8.htmlPart IIPlease study and answer questions on the three cases below:Please note:For the problems below, for the questions on ethics a",2014/1/19 20:02,3,3e3c763253128fad801e03d386a9217977c10118,TRUE,FALSE,https://www.coursehero.com/file/8688789/EE-302-Ethics-Project-questions/,EE 302 Ethics Project_questions,669,lecture,Assignment,Lecture Slides,1.00001E+14,serjer,3698,0.180908599,3/5/24 10:00,
233673,10762767,Intro to Electrical and Computer Engineering,302,EE,1174,3907,MCCANN,0,MCCANN,3907,2339,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/233673-EE302/,2339,University of Texas,4,Summer,0,2019,10762767,12004446,"DUE DATE:MW sections: We 09/23/15DUE IN CLASSTuTh sections: Th 09/24/15Homework 3EE 302: Introduction to Electrical EngineeringFall 20151. [Nilsson &amp; Riedel, Problem 3.19](a) Suppose the voltage divider circuit P3.19(a) isconnected to the voltage",2015/9/5 12:05,2,3dd316fb633d8b05719678a46bd311f55feedf89,TRUE,FALSE,https://www.coursehero.com/file/12004446/HW3-F15/,HW3_F15,560,homework,Assignment,Homework Help,1.00001E+14,nileriver10283,3104,0.180412371,3/5/24 10:00,
233673,350912,Intro to Electrical and Computer Engineering,302,EE,1174,46182,Neal,0,Neal,46182,2339,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/233673-EE302/,2339,University of Texas,1,Fall,0,2007,350912,233778,"EE302 Homework #3 Chapter 2, Problem 26. For the circuit in Fig. 2.90, io =2 A. Calculate ix and the total power dissipated by the circuit.ix io 2 4 8 16 Chapter 2, Solution 26. If i16= io = 2A, then v = 16x2 = 32 Vi8 =v =4A, 8i4 =v = 8 A",2008/9/18 12:08,6,df49f22f7f681da22dfd3aad8498b57caf72d581,TRUE,FALSE,https://www.coursehero.com/file/233778/HW3-Solution/,HW3 Solution,1003,notes,Assignment,Notes,1544130185,kevolution,5647,0.177616434,3/5/24 10:00,
233673,1395315,Intro to Electrical and Computer Engineering,302,EE,1174,129740,PATT,0,PATT,129740,2339,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/233673-EE302/,2339,University of Texas,3,Spring,0,2010,1395315,5786377,"Chapter 5, Problem 8. Obtain vo for each of the op amp circuits in Fig. 5.47.Figure 5.47 for Prob. 5.8 Chapter 5, Solution 8. (a) If va and vb are the voltages at the inverting and noninverting terminals of the op amp. va = vb = 0 1mA = (b)10 k0 v0 2k",2010/2/13 20:06,6,9b94b9acebfe272342fd0df4c5e1b119a666e4c2,TRUE,FALSE,https://www.coursehero.com/file/5786377/hw9a/,hw9a,902,notes,Assignment,Notes,534235117,DarkGuju,5134,0.175691469,3/5/24 10:00,
233673,1395315,Intro to Electrical and Computer Engineering,302,EE,1174,129740,PATT,0,PATT,129740,2339,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/233673-EE302/,2339,University of Texas,3,Spring,0,2010,1395315,5786373,"Source Transformation Example Problems Chapter 4, Problem 20. Use source transformations to reduce the circuit in Fig. 4.88 to a single voltage source in series with a single resistor. V3A10 20 + 12 V 40 + 16 VFigure 4.880V For Prob. 4.20.This prob",2010/2/13 20:06,8,f25f80db0a57ff3f28728b337da0afdc4b8d62a0,FALSE,FALSE,https://www.coursehero.com/file/5786373/EE302Lecture18/,EE302Lecture18,898,notes,Assignment,Notes,534235117,DarkGuju,5134,0.174912349,3/5/24 10:00,
233673,1438041,INTRO TO ELECTRICAL ENGINEERING,302,EE,1174,109545,Yu,0,Yu,109545,2339,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/233673-EE302/,2339,University of Texas,1,Fall,0,2010,1438041,6302473,"Problem 3.67 Determine the maximum power that can be extracted by the loadresistor from the circuit in Fig. P3.67.2000Ix4 k_+Ix3 kRL+6 k_ 15 VFigure P3.67: Circuit for Problem 3.67.Solution: To nd the Th venin equivalent circuit, we start by ",2011/6/15 16:10,7,e3ee7b485e04d1e0e9ce10f532aff38806368710,TRUE,FALSE,https://www.coursehero.com/file/6302473/HW-8-Solutions/,HW _8 Solutions,811,notes,Assignment,Notes,1.00001E+14,rverma1121,4647,0.174521196,3/5/24 10:00,
233673,4295061,Intro to Electrical and Computer Engineering,302,EE,1174,3907,MCCANN,0,MCCANN,3907,2339,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/233673-EE302/,2339,University of Texas,3,Spring,0,2014,4295061,16226254,EE302ManualFall2016LabLab Manual for the Introduction to Electrical EngineeringUT EID:Name:The University of Texas at AustinDefartment of Electrical &amp; Computer EngineeringTable of Contents1.0 Introduction. 32.0 EE302 Lab Schedule. 43.0 Gradin,2016/9/21 0:42,140,37e052c9f1c8e40553d570bb8406526d01ff0cbe,TRUE,FALSE,https://www.coursehero.com/file/16226254/lab-manual/,lab manual,454,lab,Notes,Lab,1.00001E+14,guyjorgenssen,2722,0.166789126,3/5/24 10:00,
233673,350912,Intro to Electrical and Computer Engineering,302,EE,1174,46182,Neal,0,Neal,46182,2339,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/233673-EE302/,2339,University of Texas,1,Fall,0,2007,350912,233776,"EE302 Homework #1 Chapter 1, Problem 6. The charge entering a certain element is shown in Fig. 1.23. Find the current at: (a) t = 1 ms (b) t = 6 ms (c) t = 10 msChapter 1, Problem 6 Solution.(a) At t=1ms, i =dq 80 = = 40.0A dt 2(b) At t=6ms, ",2008/9/18 12:08,6,a663ee527b259da78b8f2ef87f94554c4f01eca0,TRUE,FALSE,https://www.coursehero.com/file/233776/HW1-Solution/,HW1 Solution,838,notes,Assignment,Notes,1544130185,kevolution,5647,0.148397379,3/5/24 10:00,
233673,4295061,Intro to Electrical and Computer Engineering,302,EE,1174,3907,MCCANN,0,MCCANN,3907,2339,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/233673-EE302/,2339,University of Texas,3,Spring,0,2014,4295061,17703057,"DUE DATE:MW sections: We 09/24/14DUE IN CLASSTuTh sections: Th 09/25/14MWF sections: Fr 09/26/14Homework 3EE 302: Introduction to Electrical EngineeringFall 20141. [Nilsson &amp; Riedel, Problem 3.19](a) Suppose the voltage divider circuit P3.19(a) i",2016/11/12 14:44,2,3733c9725da773685aa45e1dd176415c3c56fca9,FALSE,FALSE,https://www.coursehero.com/file/17703057/HW3-F14/,HW3_F14,393,homework,Assignment,Homework Help,1.00001E+14,lasatoclg5478,2670,0.147191011,3/5/24 10:00,
233673,4295061,Intro to Electrical and Computer Engineering,302,EE,1174,3907,MCCANN,0,MCCANN,3907,2339,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/233673-EE302/,2339,University of Texas,3,Spring,0,2014,4295061,18064532,Centripetal and Forces to MomentumMultiple ChoiceIdentify the choice that best completes the statement or answers the question._1. A 30-kg child rides on a circus Ferris wheel that takes her around a vertical circular path with a radius of 20 mevery ,2016/11/29 15:16,16,4b8db6c2af9e4dc103d0966785c3530ce2eda45f,FALSE,FALSE,https://www.coursehero.com/file/18064532/Sem-1-Practice-2/,Sem_1_Practice_2,380,,Assignment,,1.00001E+14,donnyg940916,2653,0.143234075,3/5/24 10:00,
233673,1544626,Intro to Electrical and Computer Engineering,302,EE,1174,109545,Yu,0,Yu,109545,2339,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/233673-EE302/,2339,University of Texas,1,Fall,0,2012,1544626,7307252,"DUE DATE:MW sections: We 11/14/12DUE IN CLASSHomework 8TuTh sections: Th 11/15/12MWF sections: Fr 11/16/12EE 302: Introduction to Electrical EngineeringFall 20121. Ulaby &amp; Maharbiz, Problem 3.602. Ulaby &amp; Maharbiz, Problem 3.613. Ulaby &amp; Maharbi",2012/11/19 18:45,1,bebba97f9758b74de95a6fdd870049e80616c246,FALSE,FALSE,https://www.coursehero.com/file/7307252/HW8-F12/,HW8_F12,528,notes,Assignment,Notes,1.00001E+14,hihihihihhi,4124,0.128031038,3/5/24 10:00,
233673,1438041,INTRO TO ELECTRICAL ENGINEERING,302,EE,1174,109545,Yu,0,Yu,109545,2339,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/233673-EE302/,2339,University of Texas,1,Fall,0,2010,1438041,6302474,Problem 4.20Fig. P4.20.Determine the linear range of the source vs in the circuit of1.2 k_200 400 vo+Vcc = 12 V+_ 2VvsFigure P4.20: Circuit for Problem 4.20.Solution: The circuit is a standard summing amplier.vo = RfRfv1 v2R1R21.2 10,2011/6/15 16:10,6,390550f083553332a0cd04d48e571d217b12ed3d,TRUE,FALSE,https://www.coursehero.com/file/6302474/HW-9-Solutions/,HW _9 Solutions,592,notes,Assignment,Notes,1.00001E+14,rverma1121,4647,0.127394018,3/5/24 10:00,
233673,1388989,Intro to Electrical and Computer Engineering,302,EE,1174,3907,MCCANN,0,MCCANN,3907,2339,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/233673-EE302/,2339,University of Texas,1,Fall,0,2010,1388989,5998042,"CHAPTER1Circuit TerminologyChapter ContentsCell-Phone Circuit Architecture Historical Timeline Units, Dimensions, and Notation Electric Charge and Current Voltage and Power Circuit Elements Chapter HighlightsObjectivesUpon learning the material",2010/11/1 17:27,32,cd770a5d1ab921f69f3981ad35b1fff19d5cfffc,TRUE,FALSE,https://www.coursehero.com/file/5998042/ulaby-sample-ch1/,ulaby_sample_ch1,615,notes,Notes,Notes,1.00001E+14,noconflict,4873,0.126205623,3/5/24 10:00,
233673,4295061,Intro to Electrical and Computer Engineering,302,EE,1174,3907,MCCANN,0,MCCANN,3907,2339,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/233673-EE302/,2339,University of Texas,3,Spring,0,2014,4295061,33193249,EE302EE302HLabManualFall2018Lab Manual for the Introduction to Electrical EngineeringUT EID:Name:The University of Texas at AustinDepartment of Electrical &amp; Computer EngineeringTable of Contents1.0 Introduction .32.0 EE302 Lab Schedule .43.0,2018/9/16 15:18,121,f91fcf4ff1a7868b0ed3498526c05aa72d727d86,TRUE,FALSE,https://www.coursehero.com/file/33193249/EE302-Lab-Manual-Fall-2018pdf/,EE302 Lab Manual Fall 2018.pdf,249,lab,Notes,Lab,1.00001E+14,theyanhaowong,1997,0.124687031,3/5/24 10:00,
233673,1544626,Intro to Electrical and Computer Engineering,302,EE,1174,109545,Yu,0,Yu,109545,2339,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/233673-EE302/,2339,University of Texas,1,Fall,0,2012,1544626,7307230,"Power Calculations1. Some of the elements in the circuit below supply power to the circuit and others receivepower from the circuit. Unlike a resistor, sources such as a battery do not necessarilydissipate the power that they receive (e.g. a rechargeab",2012/11/19 18:44,30,100adb5cb2babd4bf4346dc92d3924f352142053,TRUE,FALSE,https://www.coursehero.com/file/7307230/Exam-I-Review-Problems/,Exam I Review Problems,499,notes,Assignment,Notes,1.00001E+14,hihihihihhi,4124,0.12099903,3/5/24 10:00,
233673,11453555,Intro to Electrical and Computer Engineering,302,EE,1174,3907,MCCANN,0,MCCANN,3907,2339,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/233673-EE302/,2339,University of Texas,1,Fall,0,2019,11453555,51560414,EE302 / EE302H Lab ManualFall 2019THE UNIVERSITY OF TEXAS AT AUSTIN DEPARTMENT OF ELECTRICAL ENGINEERING&amp; COMPUTER ENGINEERINGMichael A. RodderContentsIntroduction . 3EE302 Lab Schedule . 3Lab 1: Introduction to Arduino (RedBoard) and Processing ,2019/12/2 19:27,92,48772ab4370ec1e327578ad67e6e4e6d79bb4192,TRUE,FALSE,https://www.coursehero.com/file/51560414/EE302-Lab-Manual-Fall-2019-1pdf/,EE302 Lab Manual Fall 2019 (1).pdf,186,lab,Notes,Lab,1.00001E+14,creeper101,1555,0.119614148,3/5/24 10:00,
