course.canonical_course_id,course.course_id,course.course_name,course.course_num,course.dept_acro,course.dept_id,course.prof_id,course.prof_name,course.professor.dept_id,course.professor.name,course.professor.prof_id,course.professor.school_id,course.professor.teacher_id,course.resource_url,course.school_id,course.school_name,course.term,course.term_string,course.verified,course.year,course_id,db_filename,description,doc_date,document_pages.page_count,filehash,has_answers,is_featured,resource_url,title,total_views,type,type_ml,type_string,user_id,username
1803216,33840892,Algorithmic Analysis and Data Structures,5343,CS,275,94285,,0,,94285,2339,,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/1803216-CS5343/,2339,University of Texas,1,Fall,0,2023,33840892,218018264,"REGISTRATION, ADD, DROP &amp; WITHDRAWAL FORMRefer to the Academic Calendar online to determine advisor approval. Please print legibly.DukkipatiVijay Saidxv220040@utdallas.eduStudent Name: Last Name_First Name_MI_UTD-ID:2 0 2 1 7 2 7 6 0 624 Summer_",2023-11-13 02:47:24,1,9d792dfdd5dcda9f39944e5d5bcc0cebb28a671c,False,False,https://www.coursehero.com/file/218018264/D-Vijay-Sai-WPL-Course-Reg-Form-Spring24pdf/,D-Vijay-Sai-WPL-Course-Reg-Form-Spring24.pdf,0,,Other,,100000865916363,DeaconDiscovery12589
1803216,33840892,Algorithmic Analysis and Data Structures,5343,CS,275,94285,,0,,94285,2339,,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/1803216-CS5343/,2339,University of Texas,1,Fall,0,2023,33840892,218018110,REQUEST FOR WAIVER OF PRE-REQUISITE COURSEGraduate Computer Science ProgramName:Student ID:Email:@utdallas.eduPhone:Admitted to the Computer Science Degree program inPlanning to graduate in(Semester/Year)MS(Semester/Year)PhDChosen Track: Cho,2023-11-13 02:44:29,2,686b4048386eac4412f2975f7e195e7db789e5af,False,False,https://www.coursehero.com/file/218018110/Waiver-Request-20211004pdf/,Waiver-Request-20211004.pdf,0,,Other,,100000865916363,DeaconDiscovery12589
13803422,32592610,Computer Architecture,COMPUTER A,CS,275,0,NoProfessor,0,NoProfessor,0,0,,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/13803422-CSCOMPUTER-A/,2339,University of Texas,1,Fall,0,2023,32592610,218010735,"A Parametric Modeling Instructional Tutorial forTeaching Visualization of Engineering MechanicsPam Schumacher, MS1, and Winston Sealy, PhD212Saint Paul College, St. Paul, USA, Pam.schumacher@saintpaul.eduMinnesota State University, Mankato, USA, Win",2023-11-13 00:43:44,7,3ab21f9316d2c415eb31397e002962112d511c68,False,False,https://www.coursehero.com/file/218010735/FP199pdf/,FP199.pdf,0,notes,Other,Notes,100000861696217,MegaBookFerret31
11865776,11865776,Misc,MISC,CS,275,0,NoProfessor,0,NoProfessor,0,0,,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/11865776-CSMISC/,2339,University of Texas,1,Fall,0,2019,11865776,217918511,"Kertas Kerja Tugas 1Nama MahasiswaNomor MahasiswaNama Dosen PembimbingProgram StudiFernando Silalahi049808381Nur Ahmad Ricky Rudianto, M.A.S1 Akuntansi1. Menuliskan rancangan Judul artikel ilmiahAnalisis Efektivitas, Efisiensi dan Kontribusi Paj",2023-11-12 07:32:09,9,0a597d9a4eae8e15c5983b51ea081ba1e22764b1,False,False,https://www.coursehero.com/file/217918511/049808381-Kertas-Kerja-Tugas-1-Fernando-Silalahidocx/,049808381_Kertas Kerja Tugas 1_Fernando Silalahi.docx,0,,Other,,100000770479704,fernandosilalahi123
11865776,11865776,Misc,MISC,CS,275,0,NoProfessor,0,NoProfessor,0,0,,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/11865776-CSMISC/,2339,University of Texas,1,Fall,0,2019,11865776,217918223,TUGAS TUTORIAL KE-1PROGRAM STUDI AKUNTANSINama MahasiswaNIMNama Mata KuliahKode Mata Kuliah: Fernando Silalahi: 049808381: Sistem Pengendalian Manajemen: EKSI4416No.Soal1.a. Berdasarkan kasus di atas bahwa sistem yang baik merupakan salah sat,2023-11-12 07:32:06,6,8a6dfeb7d80e800a44f123336030ef4ee98ca7ea,False,False,https://www.coursehero.com/file/217918223/049808381-Fernando-Silalahi-EKSI4416-TUGAS-TUTORIAL-KE-1pdf/,049808381_Fernando Silalahi_EKSI4416_TUGAS TUTORIAL KE 1.pdf,0,,Other,,100000770479704,fernandosilalahi123
11865776,32663323,Misc,MISC,CS,275,0,NoProfessor,0,NoProfessor,0,0,,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/11865776-CSMISC/,2339,University of Texas,1,Fall,0,2023,32663323,217915134,"CSC: HWQ: What is the scientific name of the cheetah?1. Felis catus2. Lynx rufus3. Panthera onca4. Acinonyx jubatusA: Acinonyx jubatusQ: In World of Warcraft lore, who organized the creation of the Paladins?1. Alexandros Mograine2. Alonsus Faol3",2023-11-12 06:45:37,5,2d76389edbf6b7da271d8909fd5d08ab960822a9,True,False,https://www.coursehero.com/file/217915134/classic-policy-problem-32pdf/,classic policy problem (32).pdf,0,,Other,,100000876025581,BailiffHare3804
11865776,32663323,Misc,MISC,CS,275,0,NoProfessor,0,NoProfessor,0,0,,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/11865776-CSMISC/,2339,University of Texas,1,Fall,0,2023,32663323,217915003,"CSC: ExamQuestion 1: According to Algonquian folklore, how does one transform into a Wendigo?a. a. !Participating in cannibalism.b. Excessive mutilation of animal corpses.c. Performing a ritual involving murder.d. Drinking the blood of many slain ani",2023-11-12 06:45:34,4,c89320f2e312442f0841b5da234cd569ff5b2a5b,False,False,https://www.coursehero.com/file/217915003/classic-policy-problem-26pdf/,classic policy problem (26).pdf,0,,Other,,100000876025581,BailiffHare3804
11865776,32663323,Misc,MISC,CS,275,0,NoProfessor,0,NoProfessor,0,0,,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/11865776-CSMISC/,2339,University of Texas,1,Fall,0,2023,32663323,217914990,CSC: Research1 Who wrote the novel quot;MobyDickquot;?a. J. R. R. Tolkienb. William Shakespearec. William Goldingd. !Herman Melville2 What039;s Dr. Doofenshmirtz first name?a. Hansb. !Heinzc. Heidid. Hank3 When was Steam first released?a. 2007,2023-11-12 06:45:28,4,7c25824b4b58c99af2ac527675f91c791b27bb98,False,False,https://www.coursehero.com/file/217914990/classic-and-connection-between-13pdf/,classic and connection between (13).pdf,0,,Other,,100000876025581,BailiffHare3804
11865776,32663323,Misc,MISC,CS,275,0,NoProfessor,0,NoProfessor,0,0,,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/11865776-CSMISC/,2339,University of Texas,1,Fall,0,2023,32663323,217914903,CSC: FinalQuestion 1:Category: Entertainment: MusicType: multipleDifficulty: HardWhich song in rapper Kanye West039;s album quot;The Life of Pabloquot; featuresRihanna?a. Ultralight Beamb. Highlightsc. !Famousd. WolvesQuestion 2:Category: Ente,2023-11-12 06:45:38,6,b3ea591c03e7d2e2dba49258ede2932090f58739,False,False,https://www.coursehero.com/file/217914903/classic-policy-problem-35pdf/,classic policy problem (35).pdf,0,,Other,,100000876025581,BailiffHare3804
11865776,32663323,Misc,MISC,CS,275,0,NoProfessor,0,NoProfessor,0,0,,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/11865776-CSMISC/,2339,University of Texas,1,Fall,0,2023,32663323,217914894,CSC: Chapter1 Which of the following is NOT a real song from the band Thousand Foot Krutch?a. Downb. Let The Sparks Flyc. Give Up The Ghostd. !Limitless Fury2 The Hunua Ranges is located in.a. Nepalb. Mexicoc. !New Zealandd. China3 Which of the,2023-11-12 06:45:36,4,10902f08e72bb686e9e0e46556eb55ef937aaeaf,False,False,https://www.coursehero.com/file/217914894/classic-policy-problem-30pdf/,classic policy problem (30).pdf,0,,Other,,100000876025581,BailiffHare3804
11865776,32663323,Misc,MISC,CS,275,0,NoProfessor,0,NoProfessor,0,0,,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/11865776-CSMISC/,2339,University of Texas,1,Fall,0,2023,32663323,217914887,CSC: PowerpointQuestion 1:Category: Science: ComputersType: multipleDifficulty: HardThe Harvard architecture for microcontrollers added which additional bus?a. !Instructionb. Controlc. Addressd. DataQuestion 2:Category: Entertainment: MusicTyp,2023-11-12 06:45:26,6,4304220465f5d6688bbc59df176f54178b104541,False,False,https://www.coursehero.com/file/217914887/classic-and-connection-between-9pdf/,classic and connection between (9).pdf,0,,Other,,100000876025581,BailiffHare3804
11865776,32663323,Misc,MISC,CS,275,0,NoProfessor,0,NoProfessor,0,0,,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/11865776-CSMISC/,2339,University of Texas,1,Fall,0,2023,32663323,217914884,CSC: AnswerQuestion 1: The theme for the popular science fiction series quot;Doctor Whoquot; wascomposed by who?a. a. Peter Howellb. Murray Goldc. !Ron Grainerd. Delia DerbyshireQuestion 2: Who was not in the band quot;The Smithsquot;?a. a. Morris,2023-11-12 06:45:31,4,d7be0bfba1b1ad95af231bb1b9a9d491d943b492,False,False,https://www.coursehero.com/file/217914884/classic-and-connection-between-16pdf/,classic and connection between (16).pdf,0,,Other,,100000876025581,BailiffHare3804
11865776,32663323,Misc,MISC,CS,275,0,NoProfessor,0,NoProfessor,0,0,,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/11865776-CSMISC/,2339,University of Texas,1,Fall,0,2023,32663323,217914828,"CSC: Report1 Which car company is the only Japanese company which won the 24 Hours of Le Mans?a. Subarub. Nissanc. !Mazdad. Toyota2 Which board game was first released on February 6th, 1935?a. Clueb. Riskc. Candy Landd. !Monopoly3 What North Am",2023-11-12 06:45:32,4,1a63f5bf4efab3e2850a446e02ad813400a79b74,False,False,https://www.coursehero.com/file/217914828/classic-and-connection-between-19pdf/,classic and connection between (19).pdf,0,,Other,,100000876025581,BailiffHare3804
11865776,32663323,Misc,MISC,CS,275,0,NoProfessor,0,NoProfessor,0,0,,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/11865776-CSMISC/,2339,University of Texas,1,Fall,0,2023,32663323,217914803,CSC: infoQuestion 1: What was the name of the first frontwheeldrive car produced by Datsun nowNissan?a. a. Bluebirdb. Skylinec. !Cherryd. SunnyQuestion 2: Which of the following liquids is least viscous? Assume temperature is25deg;C.a. a. !Aceton,2023-11-12 06:45:32,4,c915da5ed306b157580e63f3060772b30d0c01b2,False,False,https://www.coursehero.com/file/217914803/classic-and-connection-between-21pdf/,classic and connection between (21).pdf,0,,Other,,100000876025581,BailiffHare3804
11865776,32663323,Misc,MISC,CS,275,0,NoProfessor,0,NoProfessor,0,0,,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/11865776-CSMISC/,2339,University of Texas,1,Fall,0,2023,32663323,217914800,CSC: LabQ: Which of the following liquids is least viscous? Assume temperature is 25deg;C.1. Mercury2. Benzene3. Acetone4. WaterA: AcetoneQ: How many objects are equivalent to one mole?1. 6.022 x 10232. 6.022 x 10223. 6.002 x 10224. 6.002 x 102,2023-11-12 06:45:33,4,f803777fd4b8fe66fc992ded4ed6261577830feb,True,False,https://www.coursehero.com/file/217914800/classic-policy-problem-24pdf/,classic policy problem (24).pdf,0,,Other,,100000876025581,BailiffHare3804
11865776,32663323,Misc,MISC,CS,275,0,NoProfessor,0,NoProfessor,0,0,,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/11865776-CSMISC/,2339,University of Texas,1,Fall,0,2023,32663323,217914788,CSC: PresentationQuestion 1: Spain was formed in 1469 with the marriage of Isabella I of Castile andFerdinand II of what other Iberian kingdom?a. a. Galiciab. Navarrec. Leoacute;nd. !AragonQuestion 2: What year did Albrecht Duuml;rer create the pai,2023-11-12 06:45:24,4,70f361ba485fd64b810f81489dfc0c50340dd1d1,False,False,https://www.coursehero.com/file/217914788/classic-and-connection-between-2pdf/,classic and connection between (2).pdf,0,,Other,,100000876025581,BailiffHare3804
11865776,32663323,Misc,MISC,CS,275,0,NoProfessor,0,NoProfessor,0,0,,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/11865776-CSMISC/,2339,University of Texas,1,Fall,0,2023,32663323,217914785,"CSC: PracticeQ: Which of these TrackMania environments was NOT in the original game?1. Rally2. Bay3. Desert4. SnowA: BayQ: In the game quot;The Simsquot;, how many Simoleons does each family start with?1. 20,0002. 25,0003. 10,0004. 15,000A: 20",2023-11-12 06:45:34,4,a0c33b660f4d42a52865301de02c2509522988aa,True,False,https://www.coursehero.com/file/217914785/classic-policy-problem-25pdf/,classic policy problem (25).pdf,0,,Other,,100000876025581,BailiffHare3804
11865776,32663323,Misc,MISC,CS,275,0,NoProfessor,0,NoProfessor,0,0,,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/11865776-CSMISC/,2339,University of Texas,1,Fall,0,2023,32663323,217914783,CSC: DemonstrationQuestion 1:Category: Entertainment: Japanese Anime MangaType: multipleDifficulty: HardWhich song was the callsign for Stefan Verdemann039;s KWFM radio station in UrasawaNaoki039;s quot;Monsterquot;?a. When You Wish Upon A Starb. ,2023-11-12 06:45:28,6,e6523f900814f98e83754bf4367eaf6b3281b8f5,False,False,https://www.coursehero.com/file/217914783/classic-and-connection-between-11pdf/,classic and connection between (11).pdf,0,,Other,,100000876025581,BailiffHare3804
11865776,32663323,Misc,MISC,CS,275,0,NoProfessor,0,NoProfessor,0,0,,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/11865776-CSMISC/,2339,University of Texas,1,Fall,0,2023,32663323,217914733,CSC: AnalysisQuestion 1: What was the name of the planet in quot;Aliensquot;?a. a. !LV426b. DI621c. Weyland Yutani Corporation Based. FR838Question 2: What is the fastest speed possible in Trackmaniasup2;: Stadium?a. a. 100 kmhb. 500 kmhc. !1000 ,2023-11-12 06:45:24,4,e2a43e45aa72550913b82d3390a9c519d2532086,False,False,https://www.coursehero.com/file/217914733/classic-and-connection-between-3pdf/,classic and connection between (3).pdf,0,,Other,,100000876025581,BailiffHare3804
11865776,32663323,Misc,MISC,CS,275,0,NoProfessor,0,NoProfessor,0,0,,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/11865776-CSMISC/,2339,University of Texas,1,Fall,0,2023,32663323,217914702,CSC: SoultionsQuestion 1: What country is not a part of Scandinavia?a. a. !Finlandb. Norwayc. Swedend. DenmarkQuestion 2: What do you declare in Rchi Mahjong when you039;ve drawn your winningtile?a. a. Kanb. !Tsumoc. Rchid. RonQuestion 3: What,2023-11-12 06:45:31,4,5ba3f462e7fc38554916417bde05325378dca86d,False,False,https://www.coursehero.com/file/217914702/classic-and-connection-between-18pdf/,classic and connection between (18).pdf,0,,Other,,100000876025581,BailiffHare3804
13809847,13809847,Software Engineering,SOFTWARE E,CS,275,0,NoProfessor,0,NoProfessor,0,0,,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/13809847-CSSOFTWARE-E/,2339,University of Texas,1,Fall,0,2019,13809847,217799910,"AilaFple Notesi!siExtensionset es%x mHelpRR s2eeVotSePumpkin Donu t H'Io%eye&amp;Bessemer ProcessThe process of turning pig iron into stealHenry FordIHenery Ford did not invent the car:He invented the assembly line, this is a ",2023-11-10 19:27:34,1,37dedfb79744cb9dba504d39df7c83c9e1a231e3,False,False,https://www.coursehero.com/file/217799910/3442ADC5-F780-4F83-B36E-57BFE7584666jpeg/,3442ADC5-F780-4F83-B36E-57BFE7584666.jpeg,0,,Other,,100000875957231,ChefNeutronMoose35
11865776,11865776,Misc,MISC,CS,275,0,NoProfessor,0,NoProfessor,0,0,,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/11865776-CSMISC/,2339,University of Texas,1,Fall,0,2019,11865776,217584020,"2.2.2 Ultimate goalOur ultimate goal in this chapter is to recreate the following visualizationdisplaying the relationship between flipper lengths and body masses ofthese penguins, taking into consideration the species of the penguin.Body mass and fli",2023-11-08 16:31:31,1,f8ac6a7011014a22d3724ccadc454119dbc6b80f,False,False,https://www.coursehero.com/file/217584020/Screenshot-2023-11-06-at-172443png/,Screenshot 2023-11-06 at 17.24.43.png,0,,Other,,100000875806542,JusticeSalamander3709
13803422,13803422,Computer Architecture,COMPUTER A,CS,275,0,NoProfessor,0,NoProfessor,0,0,,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/13803422-CSCOMPUTER-A/,2339,University of Texas,1,Fall,0,2019,13803422,217499806,esposo asumir juego aproximadamente aguante apaciguar hacer atrocidad aqueansiedad amargura impresionante oceana amoroso galleta aislado adhesin armasomar aroma gente insecto afirmar amparo amor alentador boda cortina girasogato ciudad acuerdo amista,2023-11-07 23:55:23,1,f3d8a2cc0e71dac6fa6736e44ccfa7094c70170a,False,False,https://www.coursehero.com/file/217499806/texto-generado-29pdf/,texto_generado (29).pdf,0,,Other,,100000875741391,AgentCheetah7475
11865776,11865776,Misc,MISC,CS,275,0,NoProfessor,0,NoProfessor,0,0,,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/11865776-CSMISC/,2339,University of Texas,1,Fall,0,2019,11865776,217499805,explicar avidez bajar afectado albergar caballo avaro adepto bandera escribir ataalocado centro decorar apasionado abundancia animal adivinar apego ajeno lunbeb aparecer energa argumentar cuarto xilfono algn duda coche estudiarngulo balancearse av,2023-11-07 23:55:23,1,5e12987e7170166e35263ae340de5b03e160853a,False,False,https://www.coursehero.com/file/217499805/texto-generado-25pdf/,texto_generado (25).pdf,0,,Other,,100000875741391,AgentCheetah7475
5674734,32455620,Advanced Computer Networks,6390,CS,275,94285,,0,,94285,2339,,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/5674734-CS6390/,2339,University of Texas,1,Fall,0,2023,32455620,217465940,"08/21/23Things to know beforehand:Sliding Window ProtocolIndividual acknowledgmentsCumulative acknowledgmentsDistance Vector Routing Protocol (one specific implementation RIP), split horizonhackLink-State Routing (one implementation is OSPF - Open ",2023-11-07 17:54:36,11,3c11affd554b3a40954a3a6790ab6a15346999a4,True,False,https://www.coursehero.com/file/217465940/Notesdocx/,Notes.docx,0,,Other,,100000784912740,bhuvantejb
13809706,33743043,Cyber Security,CYBER SECU,CS,275,0,NoProfessor,0,NoProfessor,0,0,,https://www.coursehero.com/sitemap/schools/2339-University-of-Texas/courses/13809706-CSCYBER-SECU/,2339,University of Texas,1,Fall,0,2023,33743043,217462194,www.senati.edu.pe02. MATERIA Y SUS CARACTERSTICASINSTRUCTOR: Csar Gmez Arroyowww.senati.edu.peCONTENIDOS: Materia y sus estados fsicos Propiedades de la materia: Propiedades Generales Propiedades Especficas Propiedades den la Tabla pe,2023-11-07 17:00:04,38,9d30c272b3abdb7a9c56a7274703605bcc7519c6,False,False,https://www.coursehero.com/file/217462194/UNIDAD-II-MATERIA-Y-SUS-CARACTER%C3%8DSTICAS-TAREA-EN-BLANCO-PARA-ESTUDIANTES-1pdf/,UNIDAD II MATERIA Y SUS CARACTERSTICAS - TAREA EN BLANCO PARA ESTUDIANTES (1).pdf,0,notes,Other,Notes,100000873737605,SuperCrown12262
